id,question,answer,category,tags,alt_questions,img_keys
HELLO_FUNGI,HELLO FUNGI 400,"Nhóm sản phẩm: Thuốc trừ nấm. Các tên / nhãn tương đương: HELLO FUNGI 400. Hoạt chất: Azoxystrobin 210g/L - Hexaconazole 50g/L + Difenoconazole 130g/L. Nhóm thuốc: Thuốc trừ nấm. Hãng sản xuất: Guangxi Hui Feng Biotechnology Co., Ltd, King Tech Corporation, Jiangyin Jianglian Chemical Co., Ltd. Đặc tính – công dụng: Mitop One 390SC là hỗn hợp thuốc trừ nấm bệnh thế hệ mới có công thức tiên tiến đột phá với 3 thành phần hoạt chất có tính Tiếp xúc, Nội hấp, Lưu dẫn mạnh, đặc trị bệnh đạo ôn, lem lép hạt trên lúa. Với cơ chế tác động mới là “Tiêu diệt Nấm bệnh trước khi xâm nhiễm vào cây trồng”, ngăn chặn nấm bệnh tiết ra độc tố gây hại cho cây, bông, trái, rễ cây.. Đối tượng: Lúa, Hồ tiêu, Cà phê, Đậu phộng (lạc), Khoai tây. Phạm vi: Lem lép hạt, khô vằn, đạo ôn, Chết nhanh, Khô cành, khô quả, rỉ sắt, thán thư, Đốm lá, rỉ sắt, Mốc sương, sương mai. Liều dùng – cách pha – lượng nước: 0.4 lít/ha. Pha 20 - 25ml/bình 20-25 lít nước. Lượng nước phun 400 - 500 lít/ha.. Thời điểm – hiệu lực: Phun thuốc khi lúa chuẩn bị trổ và vừa trổ đều hoặc khi bệnh vừa chớm xuất hiện. Phun vào lúc sáng sớm hoặc chiều mát lúc trời không có gió và mưa to.. Lưu ý an toàn: Thời gian cách ly: 7 ngày sau khi phun.",Thuốc BVTV,"group:herbicide, alias:hello-fungi-400, ai:azoxystrobin, ai_rate:210g/L - hexaconazole 50g/L + difenoconazole 130g/L, type:fungicide","[""Thông tin về HELLO FUNGI 400"", ""HELLO FUNGI 400 có công dụng gì?"", ""Cách sử dụng HELLO FUNGI 400 như thế nào?"", ""HELLO FUNGI 400 có những hoạt chất gì?"", ""HELLO FUNGI 400 được sản xuất bởi hãng nào?"", ""Liều dùng của HELLO FUNGI 400 là bao nhiêu?"", ""HELLO FUNGI 400 có tác dụng với cây trồng nào?"", ""Những lưu ý khi sử dụng HELLO FUNGI 400 là gì?""]",
SHINAWA,SHINAWA 400EC,"Nhóm sản phẩm: Thuốc trừ nấm bệnh. Các tên / nhãn tương đương: SHINAWA 400EC. Hoạt chất: Flusilazole 400g/L - Dung môi và phụ gia 600g/L. Nhóm thuốc: Triazole. Hãng sản xuất: Hebei Guanlong Agrochemical Co., Ltd. Đặc tính – công dụng: Shinawa 400EC là thuốc trừ nấm bệnh thế hệ mới thuộc nhóm Triazole, có tính nội hấp mạnh nên ít bị rửa trôi do nước mưa. Thuốc có tác động phổ rộng, phòng trị hiệu quả nhiều loại bệnh hại trên nhiều loại cây trồng như: Lem lép hạt/ lúa, phấn trắng, rỉ sắt, nấm cóc, thán thư, đốm lá, đốm lá Sigatoka (đốm lá, đốm đen)/ lá chuối, ghẻ sẹo/ cam, đốm lá mắt cua. Đặc biệt, thuốc có hiệu quả cao đối với bệnh lem lép hạt. Giữ cho lá lúa màu mỡ gà, dày, đứng, giữ bộ lá đòng xanh đến ngày thu hoạch.. Đối tượng: Cây trồng: Lúa, Chuối, Cà phê, sầu riêng, dâu tây, Đậu tương, cà chua, ớt, dưa, Hoa đào, hoa cúc, hoa hồng, Cam, chanh, bưởi. Phạm vi: Bệnh hại: Lem lép hạt, khô vằn, đạo ôn, Đốm lá Sigatoka (Đốm vàng, đốm đen), Rỉ sắt, đốm mắt cua, phấn trắng, Đốm lá, thán thư, phấn trắng, Thán thư, đốm lá, nấm cóc, phấn trắng, Ghẻ sẹo. Liều dùng – cách pha – lượng nước: Sử dụng 0.03%. Pha từ 6 - 10ml bình 20 lít nước.. Thời điểm – hiệu lực: Lượng nước phun từ 500 lít/ha. Phun thuốc khi lúa bắt đầu trổ, phun lần 2 khi lúa trổ đều. Phun vào lúc sáng sớm hoặc chiều mát lúc trời không có gió và mưa to. Thời gian cách ly: 14 ngày sau khi phun.. Lưu ý an toàn: Lượng nước phun từ 500 lít/ha. Phun thuốc khi lúa bắt đầu trổ, phun lần 2 khi lúa trổ đều. Phun vào lúc sáng sớm hoặc chiều mát lúc trời không có gió và mưa to. Thời gian cách ly: 14 ngày sau khi phun.",Thuốc BVTV,"group:triazole, alias:shinawa-400ec, ai:flusilazole, ai_rate:400g/L, type:fungicide","[""Thông tin về SHINAWA 400EC"", ""SHINAWA 400EC có tác dụng gì?"", ""Cách sử dụng SHINAWA 400EC"", ""SHINAWA 400EC có an toàn không?"", ""Liều dùng của SHINAWA 400EC là gì?"", ""SHINAWA 400EC có hiệu quả với bệnh nào?"", ""Hãng sản xuất SHINAWA 400EC là ai?"", ""SHINAWA 400EC có những đặc tính gì?""]",
GONE_SUPER,"GONE SUPER 350EC, TEEN SUPER 350EC","Nhóm sản phẩm: Thuốc trừ nấm. Các tên / nhãn tương đương: GONE SUPER 350EC, TEEN SUPER 350EC. Hoạt chất: Difenoconazole 150g/lít + Propiconazole 50g/lít + Tebuconazole 150g/lít. Nhóm thuốc: Thuốc trừ nấm. Hãng sản xuất: Hebei Bestar Commerce and Trade Co., Ltd. Đặc tính – công dụng: Difenoconazole, Propiconazole và Tebuconazole ức chế tổng hợp acid amin, ức chế quá trình hô hấp của nấm bệnh và làm khô vết bệnh nhanh chóng. Thuốc ngấm sâu vào bên trong mô lá, hạn chế bị rửa trôi khi trời mưa và có tác dụng kéo dài. Hiệu quả cao đối với một số bệnh lây truyền qua hạt giống. Trị đốm nâu, đốm lá, đốm đen trái trên cây đào, hồng quả, lê-mơ. Trị ghẻ trên cam và ghẻ củ khoai tây. Mốc xám trên nho, thán thư trên ớt. Trị đạo ôn, lem lép hạt trên lúa.. Đối tượng: Cây đào, hồng lê, mơ, ớt, cam, khoai tây, nho, lúa, cà phê. Phạm vi: Đốm đen, đốm vòng, thán thư, ghẻ cam, ghẻ khoai, mốc xám, đạo ôn, khô vằn, lem lép hạt, bệnh nấm hoa vàng, rỉ sắt. Liều dùng – cách pha – lượng nước: Pha 10-15ml/bình 25 lít. Cây non pha 5-10ml/bình 25 lít. Phun ngừa hoặc phun bằng máy áp lực, pha 100ml/phi 200 lít. Rỉ sắt Phun từ 400-600 lít/ha.. Thời điểm – hiệu lực: Thời gian cách ly 7 ngày sau khi phun. Không phun khi cây có hoa. Trường hợp bệnh nặng nên phun lặp lại sau 5 - 7 ngày.. Lưu ý an toàn: Không phun khi cây có hoa.. Trường hợp cỏ già: Không có thông tin.. Kinh nghiệm phối trộn: Không có thông tin.",Thuốc BVTV,"group:herbicide, alias:gone-super-350ec, alias:teen-super-350ec, ai:difenoconazole, ai:propiconazole, ai:tebuconazole, ai_rate:150g/lít, ai_rate:50g/lít, ai_rate:150g/lít, type:fungicide","[""Thông tin về GONE SUPER 350EC"", ""Cách sử dụng TEEN SUPER 350EC"", ""GONE SUPER 350EC có tác dụng gì?"", ""TEEN SUPER 350EC có những thành phần nào?"", ""Liều dùng của GONE SUPER 350EC là gì?"", ""TEEN SUPER 350EC có an toàn không?"", ""GONE SUPER 350EC có thể trị bệnh nào?"", ""Hướng dẫn sử dụng TEEN SUPER 350EC""]",
BRETIL_SUPER,BRETIL SUPER 300EC,"Nhóm sản phẩm: Thuốc diệt nấm. Các tên / nhãn tương đương: BRETIL SUPER 300EC. Hoạt chất: Difenoconazole: 150g/lít - Propiconazole: 150g/lít - Phụ gia và dung môi: 700g/lít. Nhóm thuốc: Thuốc diệt nấm. Hãng sản xuất: Jiangyin Jianglian Chemical Co., Ltd. Đặc tính – công dụng: Bretil Super 300EC ức chế hoạt tính của Enzyme cần thiết cho quá trình khử các Alpha-Methyl,... thành Ergosterol là Sterol chính của tế bào nấm. Lượng Ergosterol bị giảm sẽ làm thay đổi tính chất và chức năng của tế bào nấm. Bretil Super 300EC có tác dụng diệt nấm trực tiếp lên trên màng tế bào của nấm bệnh.. Đối tượng: Hành hoa, hành tây, lúa, mơ, ngô, ớt. Phạm vi: Thối gốc, đốm vằn, nấm hoa vàng, nấm mốc nâu, nấm hạt, tiêm lửa. Liều dùng – cách pha – lượng nước: Pha 20-30ml/bình 20 lít cho hành hoa, hành tây, ớt; Pha 20-40ml/bình 20 lít cho lúa, mơ, ngô. Thời điểm – hiệu lực: Thời gian cách ly: 14 ngày sau khi phun. Không phun khi cây đang có hoa, không phun khi trời sắp mưa to, trường hợp bệnh nặng phun lặp lại sau 5 - 7 ngày.. Lưu ý an toàn: Đối với cây nhạy cảm: Đu đủ, dưa, bầu bí và cây ghép: nho ghép, xoài ghép, vải chín sớm, phun bằng máy áp lực cần giảm liều pha cho phù hợp.",Thuốc BVTV,"group:herbicide, alias:bretil-super-300ec, ai:difenoconazole, ai_rate:150g/lít, type:fungicide","[""Thông tin về BRETIL SUPER 300EC"", ""Cách sử dụng BRETIL SUPER 300EC"", ""BRETIL SUPER 300EC có tác dụng gì?"", ""Liều dùng của BRETIL SUPER 300EC là bao nhiêu?"", ""BRETIL SUPER 300EC có an toàn không?"", ""Hãng sản xuất BRETIL SUPER 300EC là ai?"", ""BRETIL SUPER 300EC dùng cho cây gì?"", ""Những lưu ý khi sử dụng BRETIL SUPER 300EC""]",
DOWNY,"DOWNY 650WP, ĐÙM XPRO 650WP","Nhóm sản phẩm: Thuốc trừ nấm bệnh. Các tên / nhãn tương đương: DOWNY 650WP, ĐÙM XPRO 650WP. Hoạt chất: Isoprothiolane 250g/kg + Tricyclazole 400g/kg. Nhóm thuốc: Thuốc trừ nấm. Hãng sản xuất: CMI (UK) Pte Ltd (Singapore). Đặc tính – công dụng: Sản phẩm là thuốc trừ nấm bệnh cao cấp ngăn chặn sự tổng hợp Ergosterol, ức chế quá trình hô hấp của nấm bệnh làm khô vết bệnh nhanh chóng. Hoạt chất Isoprothiolane và Tricyclazole có tác dụng nội hấp, không sợ bị rửa trôi hoặc giảm hiệu lực nếu gặp phải trời mưa, thuốc phòng trừ diệt bệnh đạo ôn (đạo ôn lá, cháy lá, thối cổ gié, đạo ôn cổ bông,...) hại lúa. Đặc biệt thuốc còn giúp mát lúa, xanh lá đòng, cho năng suất vượt trội.. Đối tượng: Cây lúa. Phạm vi: Đạo ôn lá, đạo ôn cổ bông. Liều dùng – cách pha – lượng nước: Pha 16 - 20g/bình 16 lít nước, phun cho 360m2, phun 3 bình cho 1.000m2. Pha 25 - 30g/bình 25 lít, phun 2 bình cho 1.000m2. Pha 20 - 25g/bình 16 lít nước, phun cho 360m2, phun 3 bình cho 1.000m2. Pha 30 - 35g/bình 25 lít, phun 2 bình cho 1.000m2.. Thời điểm – hiệu lực: Phun ngừa hoặc khi bệnh vừa chớm xuất hiện. Phun trước lúc trổ và sau khi trổ 7 ngày.. Lưu ý an toàn: Không phun khi trời sắp mưa, trường hợp bệnh nặng nên phun lặp lại sau 5 - 7 ngày. Thời gian cách ly: 14 ngày sau khi phun.",Thuốc BVTV,"group:herbicide, alias:downy-650wp, alias:dum-xpro-650wp, ai:Isoprothiolane, ai_rate:250g/kg + Tricyclazole 400g/kg, type:fungicide","[""Thông tin về DOWNY 650WP"", ""Cách sử dụng ĐÙM XPRO 650WP"", ""DOWNY 650WP có tác dụng gì?"", ""Liều dùng của ĐÙM XPRO 650WP là gì?"", ""DOWNY 650WP có an toàn không?"", ""ĐÙM XPRO 650WP có thể dùng cho cây gì?"", ""Thời gian cách ly của DOWNY 650WP là bao lâu?"", ""Hướng dẫn sử dụng ĐÙM XPRO 650WP""]",
ACO_ONE400,ACO ONE400EC,"Nhóm sản phẩm: Thuốc BVTV. Các tên / nhãn tương đương: ACO ONE 400EC. Hoạt chất: Isoprothiolane 400g/lít + Phụ gia đặc biệt vừa đủ 1 lít. Nhóm thuốc: Thuốc trừ nấm. Hãng sản xuất: ZheJiang Linghua Chemicals Group Co., Ltd. Đặc tính – công dụng: ACO ONE 400EC có tác động nội hấp (lưu dẫn) mạnh, ức chế sự xâm nhập của nấm bệnh, đặc trị đạo ôn (Piricularia.Oryzae) trên lúa. Đặc trị bệnh đạo ôn lá gây cháy lá và đạo ôn cổ bông gây thối cổ gié, cổ bông trên lúa. Giúp cho bộ rễ phát triển tốt, cây lúa khỏe, phục hồi nhanh, xanh lá, hạt chắc, sáng màu - gạo đẹp, góp phần tăng năng suất.. Đối tượng: Cây lúa. Phạm vi: Đạo ôn lá, đốm nâu, bạc lá, đạo ôn cổ bông, thối cổ gié, các loại nấm bệnh. Liều dùng – cách pha – lượng nước: 1.5 lít/ha. Pha 40 - 50ml/bình 16 lít. Hoặc phun 2 - 3 bình/1000m2. Phun trên lá, thân khi bệnh mới xuất hiện. Phun vào giai đoạn 7 ngày trước khi trổ, phun lại lần 2 khi lúa đã trổ đều. Phun khi nấm bệnh chớm xuất hiện.. Thời điểm – hiệu lực: Thời gian cách ly: 15 ngày sau khi phun. Không phun khi trời sắp mưa to hoặc khi có gió lớn. Trường hợp bệnh nặng phun lặp lại sau 5 - 7 ngày.. Lưu ý an toàn: Không phun khi trời sắp mưa to hoặc khi có gió lớn.. Trường hợp cỏ già: Không có thông tin.. Kinh nghiệm phối trộn: 1. Downy 650WP hoặc Đùm Xpro + MiStop 350SC hoặc Bisomin 2SL. 2. Downy 650WP hoặc Đùm Xpro + Haruko 5SC (Hoạt chất: Hexaconazole 5% w/w).",Thuốc BVTV,group:herbicide; alias:aco-one-400ec; ai:isoprothiolane; ai_rate:400g/lít; type:fungicide,"[""Thông tin về ACO ONE400EC"", ""Cách sử dụng ACO ONE400EC"", ""ACO ONE400EC có tác dụng gì?"", ""Liều dùng của ACO ONE400EC là bao nhiêu?"", ""ACO ONE400EC có an toàn không?"", ""Hãng sản xuất ACO ONE400EC là ai?"", ""ACO ONE400EC có thể phối trộn với thuốc nào?"", ""Đặc điểm của ACO ONE400EC là gì?""]",
BAEMSING,"BAEMSING 75WP, THÁNH ĐẠO ÔN 75WP","Nhóm sản phẩm: Thuốc BVTV. Các tên / nhãn tương đương: BAEMSING 75WP, THÁNH ĐẠO ÔN 75WP. Hoạt chất: Tricylazole 75% w/w + Phụ gia đặc biệt 25% w/w. Nhóm thuốc: Fungicide. Hãng sản xuất: Jining City Yimin Chemical Plant. Đặc tính – công dụng: Pim.pim là thuốc trị bệnh Đạo ôn cổ bông và Đạo ôn lá (cháy lá) trên lúa. Ngoài ra, thuốc còn dùng xử lý hạt giống giúp trừ bệnh lúa von. Sản phẩm rất an toàn cho lúa, đặc biệt trong giai đoạn lúa đang trổ bông.. Đối tượng: Cây trồng: Lúa. Phạm vi: Bệnh hại: Đạo ôn lá (cháy lá) và Đạo ôn cổ bông.. Liều dùng – cách pha – lượng nước: Liều lượng: 25g/bình 20 lít. Phun khi bệnh vừa chớm xuất hiện. Liều lượng: 35g/bình 20 lít. Phun 7 - 10 ngày trước và sau trổ. Lượng nước phun: 400 - 500 lít/ha. Khuấy đều thuốc trước khi phun.. Thời điểm – hiệu lực: Phun thuốc khi tỉ lệ bệnh từ 5 - 10%. Thời gian cách ly: Ngưng phun thuốc trước khi thu hoạch 7 ngày.. Lưu ý an toàn: Sử dụng 0,3 - 0,4 kg/ha.",Thuốc BVTV,"group:fungicide, alias:baemsing-75wp, alias:thanh-dao-on-75wp, ai:tricylazole, ai_rate:75%, type:fungicide","[""Thông tin về BAEMSING 75WP"", ""THÁNH ĐẠO ÔN 75WP có công dụng gì?"", ""Cách sử dụng BAEMSING 75WP"", ""Liều dùng của THÁNH ĐẠO ÔN 75WP là gì?"", ""BAEMSING 75WP có an toàn cho lúa không?"", ""THÁNH ĐẠO ÔN 75WP có thể xử lý bệnh nào trên lúa?"", ""Hãng sản xuất của BAEMSING 75WP là ai?"", ""THÁNH ĐẠO ÔN 75WP có thời gian cách ly bao lâu?""]",
Bisomin,"Bisomin 2SL, KASU ẤN 2SL","Nhóm sản phẩm: Thuốc trừ nấm bệnh và vi khuẩn. Các tên / nhãn tương đương: Bisomin 2SL, KASU ẤN 2SL. Hoạt chất: Kasugamycin 20g/l + Phụ gia đặc biệt vừa đủ 1 lít. Nhóm thuốc: Thuốc trừ nấm bệnh và vi khuẩn. Hãng sản xuất: Bailing Agrochemical Co., Ltd. Đặc tính – công dụng: Bisomin 2SL là thuốc trừ nấm bệnh và vi khuẩn phổ rộng, trên nhiều loại cây trồng. Do đặc tính là chất kháng sinh gốc thực vật, làm ức chế sự hình thành Acid amin trong cơ thể vi khuẩn, ngăn quá trình tổng hợp protein trong cơ thể nấm, không gây phản ứng hóa học. Thuốc có cơ chế lưu dẫn, giúp quá trình dịch chuyển của thuốc vào cây trồng nhanh.. Đối tượng: Cây trồng như lúa, dưa chuột, dưa hấu, lạc, bắp cải, cải củ, cải thảo, dâu tây, hoa cúc, cam, khoai tây, súp lơ, thuốc lá, cà rốt, cải brussel, cần nước, cần tây, cải thìa, dền đỏ, hành hoa, tần ô, xà lách.. Phạm vi: Đạo ôn, đốm nâu, lem lép hạt, bạc lá, ghẻ, thối nhũn, đốm lá, sương mai, thán thư, vi khuẩn, sẹo quả, phấn trắng.. Liều dùng – cách pha – lượng nước: Pha 20-30ml/bình 20 lít. Phun thuốc khi lúa bắt đầu đẻ nhánh hoặc khi bệnh vừa chớm xuất hiện.. Thời điểm – hiệu lực: Phun thuốc khi bệnh vừa chớm xuất hiện, thời gian cách ly: 14 ngày sau khi phun.. Lưu ý an toàn: Không phun khi cây đang có hoa, không phun khi trời sắp mưa to hoặc gió lớn. Trường hợp bệnh nặng nên phun lặp lại sau 5 - 7 ngày.. Trường hợp cỏ già: Không có thông tin.. Kinh nghiệm phối trộn: 1. Bisomin 2SL + Thalonil 75WPt: Bisomin 50 - 100ml + Thalonil 50 - 75g/bình 20 lít. 2. Bisomin 2SL + Downy 650WP: Bisomin 50 - 100ml + Downy 30 - 50g/bình 20 lít. 3. Bisomin 2SL + Dong coc 85WP: Bisomin 50 - 100ml + Dong coc 50 - 75g/bình 20 lít. Lưu ý: Không phun khi cây đang có hoa, không phun khi trời sắp mưa to, trường hợp bệnh nặng nên phun lặp lại sau 5-7 ngày.",Thuốc BVTV,"group:thuoc-tru-nam-benh-va-vi-khuan, alias:bisomin-2sl, alias:kasu-an-2sl, ai:kasugamycin, ai_rate:20g/l, type:fungicide","[""Thông tin về Bisomin 2SL"", ""Cách sử dụng KASU ẤN 2SL"", ""Bisomin 2SL có tác dụng gì?"", ""Liều dùng của KASU ẤN 2SL là gì?"", ""Bisomin 2SL có an toàn không?"", ""Hướng dẫn sử dụng thuốc Bisomin 2SL"", ""KASU ẤN 2SL có thể dùng cho cây nào?"", ""Kinh nghiệm phối trộn với Bisomin 2SL""]",
KASUHAN,KASUHAN 4WP TRÙM KHUẨN,"Nhóm sản phẩm: Thuốc trừ nấm bệnh vi khuẩn. Các tên / nhãn tương đương: KASUHAN 4WP TRÙM KHUẨN. Hoạt chất: Kasugamycin. 4%w/w + Phụ gia đặc biệt 96%w/w. Nhóm thuốc: Thuốc trừ nấm. Hãng sản xuất: Rushan Hanwei Biotechnology Co., Ltd.. Đặc tính – công dụng: Sản phẩm là thuốc trừ nấm bệnh vi khuẩn trên nhiều loại cây trồng khác nhau. Thuốc có cơ chế lưu dẫn, phổ tác dụng rộng, quá trình dịch chuyển của thuốc vào cây trồng nhanh. Thuốc phòng trừ tốt các loại bệnh như: Bạc lá, vàng lá, thối gốc vi khuẩn, thán thư, đốm nâu, đốm đen, phấn trắng, rỉ sắt, sương mai, thối quả, héo rủ.... Đối tượng: Cây trồng: Lúa, cam, quýt, vải, xoài, nhãn, hành, cà chua, bắp cải, nho, hoa hồng.... Phạm vi: Bệnh hại: Bạc lá, đạo ôn, phấn trắng, vàng lá, thán thư, héo rủ, thối quả, thối nhũn, lở cổ rễ, thối gốc vi khuẩn.... Liều dùng – cách pha – lượng nước: Sử dụng: 1.0 kg/ha. Cách pha: 20 - 30g/bình 20 lít. Lượng nước phun: 500 lít/ha. Thời điểm – hiệu lực: Phun thuốc ngay khi bệnh vừa mới xuất hiện, tỷ lệ khoảng 5 - 7%. Lượng nước: Phun từ 500 lít/ha. Thời gian cách ly: 7 ngày.. Lưu ý an toàn: Không phun thuốc khi trời sắp mưa hoặc có gió lớn.",Thuốc BVTV,"group:fungicide, alias:kasuhan-4wp-trum-khuan, ai:Kasugamycin, ai_rate:4%w/w, type:fungicide","[""Thông tin về KASUHAN 4WP TRÙM KHUẨN"", ""Cách sử dụng KASUHAN 4WP TRÙM KHUẨN"", ""KASUHAN 4WP TRÙM KHUẨN có tác dụng gì?"", ""Liều dùng của KASUHAN 4WP TRÙM KHUẨN"", ""KASUHAN 4WP TRÙM KHUẨN có an toàn không?"", ""Hướng dẫn pha KASUHAN 4WP TRÙM KHUẨN"", ""KASUHAN 4WP TRÙM KHUẨN phòng trừ bệnh gì?"", ""Thông tin nhà sản xuất KASUHAN 4WP TRÙM KHUẨN""]",
Bisomin,Bisomin 6WP GIÁO SƯ KHUẨN,"Nhóm sản phẩm: Thuốc trừ nấm bệnh vi khuẩn. Các tên / nhãn tương đương: Bisomin 6WP. Hoạt chất: Kasugamycin. 6%w/w. Nhóm thuốc: Thuốc trừ nấm. Hãng sản xuất: Bailing Agrochemical Co., Ltd. Đặc tính – công dụng: Bisomin 6WP là thuốc trừ nấm bệnh vi khuẩn trên nhiều loại cây trồng khác nhau. Thuốc có cơ chế lưu dẫn, phổ tác dụng rộng, quá trình dịch chuyển của thuốc vào cây trồng nhanh. Thuốc phòng trừ tốt các loại bệnh như: Bạc lá, vàng lá, đạo ôn, loét vi khuẩn, thán thư, đốm nâu, đốm đen, phấn trắng, rỉ sắt, sương mai, héo rủ.... Đối tượng: Lúa, nho, cam, quýt, xoài, nhãn, hành, cà chua, bắp cải, vải, hoa hồng.... Phạm vi: Bạc lá, đạo ôn, phấn trắng, vàng lá, thán thư, héo rủ, thối quả, thối nhũn, lở cổ rễ, thối gốc vi khuẩn.... Liều dùng – cách pha – lượng nước: Sử dụng: 0.8 - 1.0 kg/ha. Cách pha: 20 - 30g/bình 20 lít. Lượng nước phun: 500 lít/ha.. Thời điểm – hiệu lực: Phun thuốc ngay khi bệnh vừa mới xuất hiện. Lượng nước: Phun từ 400 - 600 lít/ha.. Lưu ý an toàn: Thời gian cách ly: 7 ngày đối với nho, 14 ngày với cây trồng khác. Không phun thuốc khi trời sắp mưa hoặc có gió lớn.",Thuốc BVTV,"group:fungicide, alias:bisomin-6wp, ai:kasugamycin, ai_rate:6%, type:fungicide","[""Thông tin về Bisomin 6WP GIÁO SƯ KHUẨN"", ""Cách sử dụng Bisomin 6WP"", ""Bisomin 6WP có tác dụng gì?"", ""Liều dùng của Bisomin 6WP là bao nhiêu?"", ""Bisomin 6WP có an toàn không?"", ""Hãng sản xuất Bisomin 6WP là ai?"", ""Bisomin 6WP dùng cho cây gì?"", ""Bisomin 6WP có thể phòng trừ bệnh nào?""]",
FUJI_BOSS,FUJI BOSS 30SC,"Nhóm sản phẩm: Thuốc trừ bệnh. Các tên / nhãn tương đương: FUJI BOSS 30SC. Hoạt chất: Boscalid 20% w/w - Pyraclostrobin 10% w/w. Nhóm thuốc: Thuốc trừ bệnh. Hãng sản xuất: Shandong Sinomey Co., Ltd.. Đặc tính – công dụng: Fujiboss 30SC là phát minh kết hợp hàng đầu giữa 2 hoạt chất tân tiến nhất hiện nay, cao cấp: Pyraclostrobin và Boscalid. Thuốc vừa trừ bệnh vừa kích thích sinh trưởng cho cây trồng. Thuốc có tác động lưu dẫn và thấm sâu nhanh sau khi phun, phòng trừ tổng hợp nhiều chủng nấm khó trị: phấn trắng, rỉ sắt, nấm cóc, đốm lá, đốm trái, thối trái, cháy lá, vàng lá, mốc xám (nấm lông chuột); ….. Đối tượng: Nho, Hoa hồng. Phạm vi: Sương mai, Phấn trắng. Liều dùng – cách pha – lượng nước: Pha 24-30ml cho bình 20 lít nước. Thời điểm – hiệu lực: Thời gian cách ly: 7 ngày. Lưu ý an toàn: Không phun khi trời sắp mưa to hoặc khi có gió lớn.. Trường hợp cỏ già: Không có. Kinh nghiệm phối trộn: Không có",Thuốc BVTV,"group:thuoc-tru-benh, alias:fuji-boss-30sc, ai:boscalid,pyraclostrobin, ai_rate:20% w/w - 10% w/w, type:fungicide","[""Thông tin về FUJI BOSS 30SC"", ""Cách sử dụng FUJI BOSS 30SC"", ""FUJI BOSS 30SC có tác dụng gì?"", ""Liều dùng của FUJI BOSS 30SC là gì?"", ""FUJI BOSS 30SC có an toàn không?"", ""FUJI BOSS 30SC dùng cho cây gì?"", ""FUJI BOSS 30SC có những hoạt chất nào?"", ""Hãng sản xuất FUJI BOSS 30SC là ai?""]",
SHOWBIZ,SHOWBIZ 16SC,"Nhóm sản phẩm: Thuốc trừ nấm. Các tên / nhãn tương đương: SHOWBIZ 16SC. Hoạt chất: Cyazofamid 16%w/w - Phụ gia đặc biệt 84%w/w. Nhóm thuốc: Trừ nấm. Hãng sản xuất: Cropsnoys India Private Limited. Đặc tính – công dụng: Showbiz 16%SC chứa hoạt chất Cyazofamid được phát minh từ Nhật Bản, trừ nấm phổ rộng có tính nội hấp, lưu dẫn diệt trừ nhiều chủng loại nấm: Phytophthora spp; Pythium spp; Peronospora, Plasmopara. Thuốc ức chế tất cả các giai đoạn trong vòng đời của nấm: bào tử, ống mầm, sợi nấm. Showbiz là sản phẩm trừ nấm bệnh mới nhất tại Việt Nam, được chế tác dưới dạng SC, làm cho sản phẩm có đặt tính “mát” cây. Thuốc có khả năng trừ tốt các loài nấm bệnh đã kháng hoạt chất; Chlorothalonil; Metalaxyl; Cymoxanil, Dimethomorph.. Đối tượng: Đậu tương, Ca cao, Hồ tiêu, Cao su, Sắn, Khoai tây, Hoa hồng, Cà chua, Dưa hấu, dưa chuột, bắp cải, Sầu riêng, Thuốc lá, lạc. Phạm vi: Trừ nấm bệnh trên nhiều loại cây trồng. Liều dùng – cách pha – lượng nước: 15-20ml/20L nước, phun khi vết bệnh mới chớm xuất hiện. Đối với cây con dưới 20 ngày tuổi, nên sử dụng liều thấp 10ml/20L nước. Thời điểm – hiệu lực: Phun khi vết bệnh mới chớm xuất hiện. Lưu ý an toàn: Không phun khi trời sắp mưa to hoặc khi có gió lớn. Thời gian cách ly: 7 ngày",Thuốc BVTV,"group:fungicide, alias:showbiz-16sc, ai:cyazofamid, ai_rate:16%, type:fungicide","[""Thông tin về SHOWBIZ 16SC"", ""Cách sử dụng SHOWBIZ 16SC"", ""SHOWBIZ 16SC có tác dụng gì?"", ""Liều dùng của SHOWBIZ 16SC là bao nhiêu?"", ""SHOWBIZ 16SC có an toàn không?"", ""SHOWBIZ 16SC có thể dùng cho cây nào?"", ""Hãng sản xuất SHOWBIZ 16SC là ai?"", ""SHOWBIZ 16SC có những đặc tính gì?""]",
