id,question,answer,category,tags,alt_questions,img_keys,entity_type
rose_blackspot_chunk_02,Chu kỳ rụng lá – mọc lá lại của bệnh đốm đen trên hoa hồng diễn ra như thế nào?,"Lá thường chuyển vàng trước khi rụng. Sau khi rụng, thân chỉ còn lá ở chóp ngọn. Cây có thể ra lá mới nhưng lại tiếp tục bị đốm đen và rụng lá lần nữa. Chu kỳ rụng lá – ra lá có thể lặp lại nhiều lần trong mùa sinh trưởng, làm cây suy kiệt, hoa nhỏ và ít.",disease_profile,benh_hoa_hong|rose_disease|rung_la|tai_tao_la|suy_kiet_cay|chu_ky_benh,Bệnh đốm đen làm rụng lá bao nhiêu lần?|Vì sao hoa hồng bị rụng lá liên tục?|Chu kỳ rụng lá do black spot là gì?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_blackspot_chunk_03,Điều kiện thời tiết nào thuận lợi cho bệnh đốm đen phát triển?,"Bào tử nấm Diplocarpon rosae cần tối thiểu 6 giờ lá ướt để nảy mầm. Bệnh phát triển mạnh trong điều kiện thời tiết ấm, mưa nhiều, ẩm độ cao và khi lá không khô nhanh vào buổi sáng. Nấm cũng tạo bào tử trên lá rụng dưới gốc nên bệnh thường lan từ gốc lên trên.",disease_profile,benh_hoa_hong|rose_disease|la_uot|do_am_cao|thoi_tiet_am_uot|phat_tan_bao_tu,Bệnh đốm đen phát triển khi nào?|Bao lâu lá ướt thì bào tử nảy mầm?|Vì sao bệnh lan từ gốc lên?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_blackspot_chunk_04,Biện pháp canh tác nào giúp hạn chế bệnh đốm đen trên hoa hồng?,"Các biện pháp canh tác gồm: vệ sinh tàn dư lá rụng vào cuối đông – đầu xuân, tỉa cành tạo thông thoáng cho tán cây, tưới nước hợp lý để giảm thời gian lá bị ướt. Tưới nhỏ giọt được khuyến khích để hạn chế lá bị ẩm kéo dài.",disease_profile,benh_hoa_hong|rose_disease|ve_sinh_vuon|cat_tia|tuoi_nho_giot|thong_thoang,Phòng đốm đen bằng biện pháp canh tác thế nào?|Có nên dùng tưới nhỏ giọt cho hoa hồng không?|Vì sao vệ sinh lá rụng rất quan trọng?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_blackspot_chunk_05,Giống hoa hồng kháng bệnh đốm đen có thực sự hiệu quả không?,"Các giống hoa hồng hiện đại ngày càng được lai tạo theo hướng kháng bệnh đốm đen. Tuy nhiên, nghiên cứu tại Đại học Tennessee cho thấy trong hơn 200 giống được quảng bá là kháng bệnh, chỉ khoảng 10% có mức kháng đạt yêu cầu. Thêm vào đó, các chủng nấm đốm đen liên tục biến đổi di truyền nên giống từng kháng có thể mất khả năng kháng theo thời gian.",disease_profile,benh_hoa_hong|rose_disease|giong_khang|tieng_hoa_hong|dot_bien_nam|khang_benh,Giống hoa hồng kháng đốm đen có bền không?|Vì sao giống kháng vẫn có thể bị bệnh?|Nấm đốm đen có biến đổi không?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_blackspot_chunk_06,Khi nào cần sử dụng thuốc trừ nấm для bệnh đốm đen hoa hồng?,"Ở những vùng có áp lực bệnh đốm đen cao, việc sử dụng thuốc trừ nấm là cần thiết để trồng được nhiều giống hoa hồng. Thuốc đạt hiệu quả cao nhất khi phun phòng ngừa sớm. Do nấm có khả năng biến đổi nhanh, cần luân phiên thuốc có cơ chế tác động khác nhau để hạn chế kháng thuốc.",disease_profile,benh_hoa_hong|rose_disease|thuoc_tru_nam|phun_ngua|luan_phien_thuoc|khang_thuoc,Có cần phun thuốc cho bệnh đốm đen không?|Khi nào nên phun phòng đốm đen?|Vì sao phải luân phiên thuốc trừ nấm?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_downy_chunk_01,Bệnh sương mai giả (downy mildew) trên hoa hồng do tác nhân nào gây ra?,"Bệnh sương mai giả trên hoa hồng do Peronospora sparsa gây ra. Mặc dù có hình thức và cách lây nhiễm giống nấm, nhưng sinh vật này không phải là nấm mà có họ hàng gần với tảo nâu và tảo cát. Vì vậy, nhiều thuốc trừ nấm thông thường không có hiệu quả với bệnh này.",disease_profile,benh_hoa_hong|rose_disease|downy_mildew|peronospora_sparsa|gia_nam|khang_thuoc,Downy mildew hoa hồng là bệnh gì?|Tác nhân gây sương mai hoa hồng là gì?|Vì sao thuốc trừ nấm thường không hiệu quả với downy mildew?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_downy_chunk_02,Triệu chứng điển hình của bệnh sương mai giả trên hoa hồng là gì?,"Triệu chứng gồm các vết bệnh màu nâu, đỏ hoặc tím, có dạng góc cạnh và thường bị giới hạn bởi gân lá. Cây có thể rụng lá rất nhanh và nặng, thậm chí rụng lá trước khi kịp thấy rõ vết bệnh trên lá.",disease_profile,benh_hoa_hong|rose_disease|trieu_chung|vet_goc_canh|rung_la_nhanh|downy_mildew,Dấu hiệu nhận biết bệnh sương mai trên hoa hồng là gì?|Vì sao lá rụng nhanh khi bị downy mildew?|Vết bệnh sương mai có đặc điểm gì?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_downy_chunk_03,Điều kiện môi trường nào thuận lợi cho bệnh sương mai giả phát triển?,"Bệnh sương mai giả phát triển mạnh trong điều kiện nhiệt độ mát từ 4–23°C và ẩm độ cao trên 85%. Điều kiện này thường gặp trong nhà lưới, nhà kính không sưởi vào mùa xuân, đặc biệt sau khi mặt trời lặn khi độ ẩm tăng nhanh.",disease_profile,benh_hoa_hong|rose_disease|nhiet_do_mat|do_am_tren_85|nha_kinh|xuân,Sương mai phát triển mạnh khi nào?|Nhiệt độ nào thuận lợi cho downy mildew?|Vì sao nhà kính dễ bị sương mai?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_downy_chunk_04,Bào tử sương mai giả lây lan và tồn tại qua mùa đông như thế nào?,"Bào tử của Peronospora sparsa có thể nảy mầm rất nhanh chỉ sau khoảng 4 giờ khi lá bị ướt. Tác nhân gây bệnh tồn tại qua mùa đông trong các cành và rễ bị nhiễm bệnh, là nguồn lây cho vụ sau.",disease_profile,benh_hoa_hong|rose_disease|bao_tu|nay_mam_nhanh|qua_dong|nguon_benh,Bào tử sương mai nảy mầm trong bao lâu?|Nguồn bệnh sương mai tồn tại ở đâu?|Vì sao bệnh tái phát mạnh vụ sau?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_downy_chunk_05,Biện pháp quản lý bệnh sương mai giả trên hoa hồng gồm những gì?,"Quản lý bệnh sương mai giả cần kết hợp nhiều biện pháp: vệ sinh vườn, loại bỏ cây bị nhiễm nặng, sử dụng thuốc phòng trừ chuyên biệt cho downy mildew. Trong nhà kính, cần thông gió tốt vào cuối ngày để thay không khí ẩm bên trong bằng không khí khô bên ngoài.",disease_profile,benh_hoa_hong|rose_disease|quan_ly_benh|thong_gio|thuoc_chuyen_biet|ve_sinh_vuon,Xử lý bệnh sương mai bằng cách nào?|Có cần thông gió nhà kính để hạn chế sương mai không?|Thuốc trừ sương mai dùng loại gì?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_downy_qa_01,Vì sao bệnh sương mai giả khó trị hơn so với bệnh đốm đen?,"Bệnh sương mai giả khó trị hơn vì tác nhân gây bệnh không phải là nấm thật sự, nên nhiều thuốc trừ nấm thông thường không hiệu quả. Khi bệnh bùng phát, tốc độ rụng lá rất nhanh và nặng, gây khó khăn trong kiểm soát.",disease_profile,benh_hoa_hong|rose_disease|kho_kiem_soat|khong_phai_nam|thuoc_khong_hieu_qua|suy_cay,Vì sao downy mildew rất khó kiểm soát?|Thuốc nấm có trị được sương mai không?|Downy mildew nguy hiểm hơn black spot không?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_downy_qa_02,Vì sao cần kiểm tra kỹ hoa hồng trước khi mua vào mùa xuân?,"Vào mùa xuân, triệu chứng bệnh sương mai giả thường xuất hiện trên hoa hồng bày bán tại nhà vườn. Việc kiểm tra kỹ trước khi mua giúp tránh đưa nguồn bệnh về vườn, hạn chế lây lan và thiệt hại về sau.",disease_profile,benh_hoa_hong|rose_disease|kiem_tra_giong|mua_xuan|nguon_benh|phong_lay_lan,Có nên mua hoa hồng khi thấy có đốm bệnh không?|Vì sao nên tránh mua cây bị sương mai?|Nguồn lây bệnh từ cây giống có nguy hiểm không?,benh-hoa-hong_Page_2_Image_0001|benh-hoa-hong_Page_2_Image_0002|benh-hoa-hong_Page_2_Image_0003,disease
rose_cls_chunk_01,Bệnh đốm lá Cercospora (CLS) trên hoa hồng là bệnh gì và do tác nhân nào gây ra?,"Bệnh đốm lá Cercospora (CLS) là bệnh hại trên lá hoa hồng do nấm Cercospora rosicola gây ra. Ở một số khu vực, mức độ gây hại của CLS có thể nghiêm trọng tương đương với bệnh đốm đen, làm rụng lá mạnh và suy yếu cây.",disease_profile,benh_hoa_hong|rose_disease|cls|cercospora|dom_la|nam_benh,Bệnh CLS trên hoa hồng là bệnh gì?|Nấm nào gây bệnh Cercospora leaf spot?|CLS có nguy hiểm như black spot không?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_cls_chunk_02,Triệu chứng điển hình của bệnh đốm lá Cercospora trên hoa hồng là gì?,"Triệu chứng của CLS gồm các vết bệnh màu tím, nâu đỏ, nâu hoặc đen xuất hiện trên mặt trên của lá già. Vết bệnh có thể lan rộng và có tâm hoại tử màu nâu đến xám. Khi bệnh nặng, một số giống hoa hồng có thể bị rụng lá hàng loạt.",disease_profile,benh_hoa_hong|rose_disease|trieu_chung_cls|vet_tim|hoai_tu|rung_la,Dấu hiệu nhận biết bệnh CLS là gì?|Vết CLS trên lá hoa hồng có màu gì?|CLS có làm rụng lá không?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_cls_chunk_03,Làm thế nào để phân biệt bệnh CLS với bệnh đốm đen và bệnh thán thư trên hoa hồng?,"Bệnh CLS có thể bị nhầm với bệnh đốm đen và thán thư. Tuy nhiên, đốm đen có viền vết bệnh loang lổ, không đều, trong khi CLS có viền vết bệnh đều và rõ. Bệnh thán thư dễ phân biệt với CLS dựa vào mùa vụ: thán thư thường xuất hiện vào mùa mát (mùa xuân), còn CLS xuất hiện chủ yếu vào mùa nóng (mùa hè).",disease_profile,benh_hoa_hong|rose_disease|phan_biet_benh|cls_vs_blackspot|cls_vs_than_thu|mua_vu,Phân biệt CLS và black spot thế nào?|CLS khác thán thư ở điểm nào?|Mùa nào dễ xuất hiện CLS?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_cls_chunk_04,Điều kiện thời tiết nào thuận lợi cho bệnh đốm lá Cercospora phát triển?,"Bệnh đốm lá Cercospora phát triển mạnh trong điều kiện thời tiết nóng trên 30°C (trên 85°F) và ẩm độ cao. Ban đầu bệnh được ghi nhận chủ yếu ở vùng phía Nam nước Mỹ, nhưng hiện nay đã lan rộng về phía Bắc do nhiệt độ toàn cầu tăng.",disease_profile,benh_hoa_hong|rose_disease|thoi_tiet_nong_am|tren_30_do|cls_phat_trien|bien_doi_khi_hau,CLS phát triển mạnh trong điều kiện nào?|Nhiệt độ bao nhiêu thì CLS bùng phát?|Vì sao CLS đang lan rộng về phía Bắc?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_cls_chunk_05,Vì sao các giống hoa hồng kháng đốm đen vẫn có thể bị bệnh CLS?,Nhiều giống hoa hồng được lai tạo để kháng bệnh đốm đen nhưng vẫn có thể bị rụng lá do bệnh CLS trong điều kiện thời tiết nóng và mưa kéo dài. CLS còn có thể gây hại mạnh trên cả những giống hồng bụi vốn ít bị ảnh hưởng bởi bệnh đốm đen.,disease_profile,benh_hoa_hong|rose_disease|giong_khang|van_bi_cls|nong_am|hong_bui,Vì sao hồng kháng đốm đen vẫn bị CLS?|Giống hồng bụi có bị CLS không?|Có giống nào kháng hoàn toàn CLS không?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_cls_chunk_06,Biện pháp phòng trừ bệnh đốm lá Cercospora trên hoa hồng là gì?,"Các biện pháp phòng trừ CLS tương tự như bệnh đốm đen. Những loại thuốc trừ nấm hiệu quả với đốm đen cũng thường có hiệu quả với CLS. Hiện nay, các nhà chọn giống cũng đã bắt đầu tập trung lai tạo các giống hoa hồng kháng CLS do bệnh ngày càng phổ biến.",disease_profile,benh_hoa_hong|rose_disease|phong_tru_cls|thuoc_tru_nam|lai_tao_giong|khang_benh,Thuốc trừ CLS có giống thuốc trị đốm đen không?|Có cần phun phòng CLS không?|Giống kháng CLS đã có chưa?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_anthra_chunk_01,Bệnh thán thư trên hoa hồng là bệnh gì và do tác nhân nào gây ra?,Bệnh thán thư trên hoa hồng là bệnh do nấm Sphaceloma rosarum gây ra. Bệnh phổ biến ở nửa phía Bắc nước Mỹ và vùng phía Nam nơi hoa hồng còn giữ lá trong suốt mùa đông.,disease_profile,benh_hoa_hong|rose_disease|than_thu|anthracnose|nam_sphaceloma|benh_la,Bệnh thán thư hoa hồng là bệnh gì?|Nấm nào gây bệnh anthracnose?|Thán thư thường gặp ở vùng nào?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_anthra_chunk_02,Triệu chứng bệnh thán thư trên hoa hồng xuất hiện như thế nào?,"Triệu chứng thán thư thường xuất hiện vào mùa xuân, gồm các đốm trên mặt trên lá với viền đỏ, tím hoặc nâu đỏ. Tâm vết bệnh dần chuyển sang màu nâu hoặc xám và có thể bị thủng. Trong trường hợp nặng, cây có thể rụng lá nghiêm trọng.",disease_profile,benh_hoa_hong|rose_disease|trieu_chung_than_thu|vet_do_tim|thung_la|rung_la,Dấu hiệu thán thư trên hoa hồng là gì?|Vết thán thư có bị thủng không?|Thán thư có làm rụng lá không?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_anthra_chunk_03,Bệnh thán thư có thể lây lan từ lá sang thân hoa hồng như thế nào?,"Khi bệnh nặng, nấm thán thư có thể lan từ lá sang cuống lá rồi xâm nhập vào cành, tạo thành các vết loét màu vàng tươi (canker). Các vết loét này có thể làm cành suy yếu nhanh chóng.",disease_profile,benh_hoa_hong|rose_disease|lan_sang_canh|vet_loet|canker|than_thu,Thán thư có làm loét cành không?|Vì sao thán thư gây vàng thân?|Bệnh thán thư có lan nhanh không?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_anthra_chunk_04,Bào tử bệnh thán thư lây lan bằng cách nào?,"Bào tử của nấm Sphaceloma rosarum lây lan chủ yếu nhờ nước mưa hoặc nước tưới phun lên tán lá. Vì vậy, tưới phun từ trên cao có thể làm bệnh lây lan rất nhanh trong vườn hoa hồng.",disease_profile,benh_hoa_hong|rose_disease|bao_tu|nuoc_mua|tuoi_phun|phat_tan_benh,Thán thư lây lan bằng cách nào?|Tưới phun có làm lan thán thư không?|Nguồn lây thán thư là gì?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
rose_anthra_chunk_05,Những biện pháp canh tác nào giúp hạn chế sự lây lan của bệnh thán thư?,"Việc trồng cây với khoảng cách hợp lý và áp dụng tưới nhỏ giọt giúp hạn chế nước bắn lên lá, từ đó làm chậm sự lây lan của bệnh thán thư. Đây là biện pháp canh tác quan trọng giúp giảm áp lực bệnh trong vườn.",disease_profile,benh_hoa_hong|rose_disease|khoang_cach_trong|tuoi_nho_giot|han_che_lay_lan|than_thu,Trồng thưa có hạn chế thán thư không?|Có nên tưới nhỏ giọt cho hoa hồng không?|Cách hạn chế thán thư bằng canh tác?,benh-hoa-hong_Page_3_Image_0001|benh-hoa-hong_Page_3_Image_0002|benh-hoa-hong_Page_3_Image_0003|benh-hoa-hong_Page_3_Image_0004|benh-hoa-hong_Page_3_Image_0005|benh-hoa-hong_Page_3_Image_0006|benh-hoa-hong_Page_3_Image_0007|benh-hoa-hong_Page_3_Image_0008,disease
