id,question,answer,category,tags,alt_questions,img_keys,entity_type
bd_safe_qa_02,Dư lượng đồng thấp có ảnh hưởng đến hiệu quả phòng bệnh của IC Top không?,"Mặc dù dư lượng đồng trong đất thấp hơn, IC Top vẫn giữ được hiệu quả phòng bệnh kéo dài nhờ khả năng bám dính rất tốt trên bề mặt cây trồng. Điều này giúp đồng phát huy tác dụng lâu dài mà không cần sử dụng liều lượng lớn.",procedure_pest_control_overview,ic_top|hieu_qua_phong_benh|bam_dinh|an_toan,IC Top ít đồng có còn hiệu quả không?|Dư lượng thấp có làm giảm tác dụng không?|Vì sao IC Top vẫn phòng bệnh lâu?,,procedure
bd_safe_qa_03,Việc dư lượng đồng cao trong đất có rủi ro gì?,"Dư lượng đồng cao trong đất có thể gây tích lũy kim loại nặng, ảnh hưởng đến hệ vi sinh vật đất, làm giảm độ phì nhiêu và lâu dài có thể gây độc cho cây trồng. Vì vậy các chế phẩm có hàm lượng đồng thấp và kiểm soát tốt như IC Top được đánh giá là an toàn hơn.",procedure_pest_control_overview,du_luong_dong|kim_loai_nang|dat_trong|rui_ro,Dư lượng đồng cao gây hại gì cho đất?|Tồn dư đồng có ảnh hưởng cây trồng không?|Vì sao cần kiểm soát lượng đồng trong đất?,,procedure
bd_full_origin_chunk_01,Dung dịch Bordeaux được phát hiện và công bố chính thức vào thời điểm nào?,"Dung dịch Bordeaux (BM: Bordeaux Mixture) được giáo sư Millardet của Đại học Bordeaux phát hiện trong quá trình nghiên cứu bệnh hại trên cây nho vào khoảng năm 1882 và được chính thức công bố là thuốc phòng bệnh vào năm 1885. Trước đó, năm 1884, ông đã bước đầu hoàn thiện nghiên cứu và công bố kết quả thử nghiệm ban đầu về hiệu quả của dung dịch này.",procedure_pest_control_overview,bordeaux|millardet|1884|1885|lich_su,Dung dịch Bordeaux được công bố khi nào?|Millardet phát hiện Bordeaux vào năm nào?|Bordeaux ra đời vào giai đoạn nào?,ic-top281ssc_Page_02_Image_0001|ic-top281ssc_Page_02_Image_0002,procedure
bd_full_origin_chunk_02,Hoàn cảnh tình cờ nào dẫn đến việc phát hiện dung dịch Bordeaux?,"Năm 1882, trong lúc khảo sát vườn nho tại vùng Medoc – địa phương nổi tiếng về nho của Pháp, giáo sư Millardet nhận thấy những vườn nho nằm sát đường, được phun dung dịch hỗn hợp đồng sulfate pha với vôi để ngăn trộm hái quả, lại phát triển bình thường và không bị bệnh mốc sương. Trong khi đó, các vườn nho khác lại bị bệnh nặng. Từ quan sát tình cờ này, ông suy luận rằng hỗn hợp đồng sulfate và vôi có khả năng hạn chế bệnh mốc sương.",procedure_pest_control_overview,medoc|nho|phat_hien_tinh_co|dong_sulfate|voi,Millardet phát hiện Bordeaux trong hoàn cảnh nào?|Vì sao các vườn nho sát đường không bị mốc sương?|Phát hiện Bordeaux bắt nguồn từ đâu?,ic-top281ssc_Page_02_Image_0001|ic-top281ssc_Page_02_Image_0002,procedure
bd_full_origin_chunk_03,Quá trình thực nghiệm và hoàn thiện dung dịch Bordeaux diễn ra như thế nào?,"Sau khi phát hiện hiện tượng tại vườn nho Medoc, giáo sư Millardet đã tiến hành nhiều thí nghiệm trong nhiều năm để kiểm chứng khả năng phòng bệnh của hỗn hợp đồng sulfate và vôi. Thông qua hàng loạt thử nghiệm về tỷ lệ pha trộn, ông đã xác định được tỷ lệ tối ưu để vừa đạt hiệu quả phòng bệnh mốc sương trên nho, vừa hạn chế độc tính cho cây trồng. Kết quả này sau đó được công bố rộng rãi.",procedure_pest_control_overview,thuc_nghiem|ti_le_toi_uu|phong_benh|nam_moc_suong,Quá trình thử nghiệm Bordeaux kéo dài bao lâu?|Millardet đã tối ưu tỷ lệ Bordeaux như thế nào?|Vì sao phải thử nghiệm nhiều tỷ lệ pha?,,procedure
bd_full_origin_chunk_04,Dung dịch Bordeaux ban đầu được sử dụng chủ yếu để phòng bệnh gì trên cây nho?,"Ban đầu, dung dịch Bordeaux được điều chế chủ yếu để phòng ngừa bệnh mốc sương trên cây nho – một loại bệnh nấm rất nguy hiểm gây thiệt hại nghiêm trọng cho ngành trồng nho tại Pháp vào cuối thế kỷ 19. Về sau, dung dịch này còn được mở rộng sử dụng cho nhiều loại cây trồng khác.",procedure_pest_control_overview,moc_suong|nho|phong_benh|ung_dung,Bordeaux ban đầu dùng để trị bệnh gì?|Dung dịch Bordeaux có trị mốc sương không?|Bordeaux ra đời nhằm giải quyết bệnh nào?,ic-top281ssc_Page_02_Image_0001|ic-top281ssc_Page_02_Image_0002,procedure
bd_full_origin_qa_01,Vì sao giáo sư Millardet phải tìm giải pháp mới cho bệnh mốc sương trên nho?,"Trước khi phát hiện dung dịch Bordeaux, giáo sư Millardet đã mời nhiều nhà thực vật học hàng đầu của Pháp để tìm đối sách với bệnh mốc sương trên nho nhưng không đạt được kết luận hữu ích. Bệnh mốc sương khi đó gây thiệt hại rất lớn cho vườn nho, buộc ông phải tự tìm hướng giải quyết thông qua quan sát thực tế và thực nghiệm.",procedure_pest_control_overview,moc_suong|van_de_nghien_cuu|thuc_vat_hoc|nho,Vì sao các biện pháp cũ không hiệu quả với mốc sương?|Millardet gặp khó khăn gì khi nghiên cứu bệnh mốc sương?|Nguyên nhân nào thúc đẩy ông tìm ra Bordeaux?,ic-top281ssc_Page_02_Image_0001|ic-top281ssc_Page_02_Image_0002,procedure
bd_full_origin_qa_02,Vì sao phát hiện về dung dịch Bordeaux được xem là bước ngoặt lớn trong nông nghiệp?,"Việc phát hiện dung dịch Bordeaux được xem là bước ngoặt lớn vì đây là một trong những thuốc phòng bệnh nấm đầu tiên có hiệu quả cao, an toàn tương đối và có thể sử dụng rộng rãi. Phát minh này đã mở ra kỷ nguyên sử dụng thuốc bảo vệ thực vật vô cơ có kiểm soát trong nông nghiệp hiện đại.",procedure_pest_control_overview,bordeaux|buoc_ngoat|thuoc_nam|nong_nghiep,Vì sao Bordeaux có ý nghĩa lịch sử lớn?|Bordeaux đã thay đổi ngành nông nghiệp như thế nào?|Tầm quan trọng của Bordeaux là gì?,ic-top281ssc_Page_02_Image_0001|ic-top281ssc_Page_02_Image_0002,procedure
bd_formula_chunk_01,Công thức dung dịch Bordeaux nguyên bản do Millardet điều chế là gì?,"Dung dịch Bordeaux nguyên bản do giáo sư Millardet điều chế trong giai đoạn 1882–1885 có tỷ lệ pha trộn gồm 2 kg đồng sulfate, 2 kg vôi sống và 100 lít nước. Đây là công thức đầu tiên được chứng minh có hiệu quả rõ rệt trong phòng bệnh mốc sương trên cây nho.",procedure_pest_control_overview,bordeaux|cong_thuc_goc|millardet|dong_sulfate|voi,Công thức Bordeaux ban đầu là bao nhiêu?|Millardet pha Bordeaux theo tỷ lệ nào?|Công thức gốc của Bordeaux là gì?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_chunk_02,Công thức 6-4-22 của dung dịch Bordeaux do Mỹ công bố có ý nghĩa gì?,"Năm 1887, cơ sở thí nghiệm của Bộ Nông nghiệp Mỹ đã công bố nồng độ tiêu chuẩn của dung dịch Bordeaux với tỷ lệ 6 pound (khoảng 2.700 g) đồng sulfate, 4 pound (khoảng 1.800 g) vôi sống và 22 gallon (khoảng 83 lít) nước, gọi là công thức 6-4-22. Đây là công thức tiêu chuẩn hóa đầu tiên của Bordeaux trên quy mô lớn.",procedure_pest_control_overview,6-4-22|bo_nong_nghiep_my|dong_sulfate|voi|nuoc,Công thức 6-4-22 nghĩa là gì?|Vì sao gọi là công thức 6-4-22?|Ai là người công bố công thức 6-4-22?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_chunk_03,Vì sao công thức Bordeaux 6-4-22 bị đánh giá là quá đậm đặc?,"Công thức 6-4-22 bị đánh giá là quá đậm đặc vì hàm lượng đồng cao dễ gây cháy lá và tổn thương nhiều loại cây trồng nhạy cảm. Do đó, dù hiệu quả phòng bệnh mạnh, công thức này lại tiềm ẩn rủi ro gây hại sinh lý cho cây.",procedure_pest_control_overview,6-4-22|doc_dong|chay_la|rac_ro,Vì sao 6-4-22 gây hại cây?|Công thức 6-4-22 có quá mạnh không?|Nhược điểm của 6-4-22 là gì?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_chunk_04,Công thức Bordeaux tiêu chuẩn mới năm 1888 được điều chỉnh ra sao?,"Năm 1888, để giảm tác hại cho cây trồng, Bộ Nông nghiệp Mỹ đã ban hành công thức Bordeaux tiêu chuẩn mới với tỷ lệ 4 pound đồng sulfate, 4 pound vôi sống và 50 gallon (khoảng 190 lít) nước. Công thức này nhẹ hơn, an toàn hơn và phù hợp để sử dụng rộng rãi.",procedure_pest_control_overview,1888|4-4-50|cong_thuc_moi|an_toan,Công thức Bordeaux 1888 là bao nhiêu?|Công thức 4-4-50 nghĩa là gì?|Vì sao phải thay đổi từ 6-4-22 sang 4-4-50?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_chunk_05,Công thức Bordeaux được điều chỉnh theo từng loại cây trồng như thế nào?,"Đối với các loại cây nhạy cảm với đồng, người ta tăng lượng vôi để giảm độc, từ đó hình thành nhiều công thức Bordeaux riêng: cây quả hạch dùng tỷ lệ 3-3-50; táo, mận, mơ dùng 2-4-50; đào dùng 2-10-50. Việc tăng vôi giúp mở rộng phạm vi ứng dụng và hạn chế cháy lá.",procedure_pest_control_overview,dieu_chinh_cong_thuc|cay_nhay_cam|voi|giam_doc,Công thức Bordeaux cho từng loại cây ra sao?|Vì sao phải tăng vôi khi phun cây nhạy cảm?|Cách điều chỉnh Bordeaux theo cây trồng?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_chunk_06,Vì sao táo sau khi phun dung dịch Bordeaux có hiện tượng trắng lá?,Táo sau khi phun dung dịch Bordeaux theo tỷ lệ 2-6-50 thường có hiện tượng trắng bề mặt lá do hàm lượng vôi cao. Lớp vôi bám trên lá giúp tăng khả năng bảo vệ nhưng cũng tạo màu trắng đặc trưng dễ nhận biết.,procedure_pest_control_overview,tao|trang_la|voi|2-6-50,Vì sao lá táo bị trắng sau khi phun Bordeaux?|Hiện tượng trắng lá sau phun Bordeaux là gì?|Vôi trong Bordeaux gây trắng lá đúng không?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_qa_01,Vì sao khi cây dễ mẫn cảm thì cần tăng lượng vôi trong dung dịch Bordeaux?,"Khi cây trồng dễ mẫn cảm với đồng, việc tăng lượng vôi giúp trung hòa độ độc của đồng sulfate, giảm nguy cơ cháy lá và tổn thương mô cây. Nhờ đó, dung dịch Bordeaux vẫn giữ được hiệu quả phòng bệnh nhưng an toàn hơn cho cây nhạy cảm.",procedure_pest_control_overview,voi|giam_doc|cay_nhay_cam|an_toan,Vì sao tăng vôi giúp giảm hại cây?|Cây nhạy cảm có nên dùng nhiều vôi không?|Vai trò của vôi trong bảo vệ cây?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_qa_02,"Sự khác nhau giữa các công thức Bordeaux 6-4-22, 4-4-50 và 2-4-50 là gì?","Các công thức Bordeaux khác nhau chủ yếu ở tỷ lệ đồng sulfate, vôi sống và lượng nước. Công thức 6-4-22 rất đậm đặc, hiệu lực mạnh nhưng dễ gây hại; 4-4-50 là công thức an toàn hơn; còn 2-4-50 là dạng nhẹ, phù hợp cho cây nhạy cảm như táo, mận, mơ.",procedure_pest_control_overview,so_sanh_cong_thuc|6-4-22|4-4-50|2-4-50,Khác nhau giữa các công thức Bordeaux là gì?|Nên dùng 6-4-22 hay 4-4-50?|Công thức nào phù hợp cho cây nhạy cảm?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula_qa_03,Việc tiêu chuẩn hóa công thức Bordeaux có ý nghĩa gì trong thực tế sản xuất?,"Việc tiêu chuẩn hóa công thức Bordeaux giúp người sản xuất sử dụng đúng liều lượng, đảm bảo hiệu quả phòng bệnh ổn định, hạn chế rủi ro cháy lá và tồn dư đồng trong đất. Điều này giúp Bordeaux được ứng dụng an toàn và bền vững trên nhiều loại cây trồng.",procedure_pest_control_overview,tieu_chuan_hoa|an_toan|hieu_qua|su_dung,Vì sao cần tiêu chuẩn hóa Bordeaux?|Chuẩn hóa công thức Bordeaux mang lại lợi ích gì?|Dùng Bordeaux sai công thức có rủi ro gì?,ic-top281ssc_Page_03_Image_0001,procedure
bd_formula2_chunk_01,Vì sao vôi có vai trò quan trọng trong công thức dung dịch Bordeaux?,"Trong dung dịch Bordeaux, vôi kết hợp với đồng tạo thành hợp chất đồng khó hòa tan. Nhờ đó, đồng không tan nhanh trong nước mà được giải phóng từ từ trên bề mặt cây trồng, giúp duy trì hiệu quả khử khuẩn và phòng bệnh trong thời gian dài.",procedure_pest_control_overview,bordeaux|vai_tro_voi|dong|hoa_tan_cham|khu_khuan,Vì sao Bordeaux bắt buộc phải có vôi?|Vai trò của vôi trong Bordeaux là gì?|Tác dụng của vôi đối với đồng trong Bordeaux?,ic-top281ssc_Page_04_Image_0001|ic-top281ssc_Page_04_Image_0002|ic-top281ssc_Page_04_Image_0003,procedure
bd_formula2_chunk_02,Cơ chế tan chậm của đồng trong dung dịch Bordeaux diễn ra như thế nào trên bề mặt cây?,"Khi được phun lên cây, hợp chất đồng – vôi trong dung dịch Bordeaux bám trên bề mặt lá và thân. Do đồng ở dạng khó hòa tan, nên sẽ tan chậm trong thời gian dài, liên tục giải phóng ion đồng để khử khuẩn và phòng trừ nấm bệnh, giúp kéo dài hiệu lực thuốc.",procedure_pest_control_overview,dong_tan_cham|bam_dinh|hieu_luc_lau|phong_nam,Vì sao Bordeaux có tác dụng lâu dài?|Đồng trong Bordeaux tan nhanh hay chậm?|Cơ chế bám dính của Bordeaux như thế nào?,ic-top281ssc_Page_04_Image_0001|ic-top281ssc_Page_04_Image_0002|ic-top281ssc_Page_04_Image_0003,procedure
bd_formula2_chunk_03,Vì sao cần tăng thêm tỷ lệ vôi đối với một số cây trồng nhạy cảm với đồng?,"Một số cây trồng rất mẫn cảm với đồng, chỉ cần hàm lượng nhỏ cũng có thể bị cháy lá hoặc ngộ độc. Do đó, người ta tăng thêm tỷ lệ vôi trong dung dịch Bordeaux để làm đồng tan chậm hơn nữa, giúp giảm nồng độ đồng tự do, từ đó hạn chế rủi ro gây hại cho cây trong quá trình sử dụng.",procedure_pest_control_overview,cay_nhay_cam|tang_voi|giam_doc|an_toan,Vì sao cây nhạy cảm phải tăng vôi khi pha Bordeaux?|Tăng vôi có tác dụng gì với cây mẫn cảm?|Cách giảm độc đồng khi dùng Bordeaux?,ic-top281ssc_Page_04_Image_0001|ic-top281ssc_Page_04_Image_0002|ic-top281ssc_Page_04_Image_0003,procedure
bd_formula2_qa_01,Vì sao nói vôi là thành phần không thể thiếu của dung dịch Bordeaux?,"Vôi là thành phần không thể thiếu vì nó quyết định trực tiếp đến mức độ hòa tan của đồng. Nhờ có vôi, đồng được kiểm soát tốc độ tan, giảm độc tính, hạn chế cháy lá và giúp dung dịch Bordeaux vừa đạt hiệu quả phòng bệnh cao vừa đảm bảo an toàn cho cây trồng.",procedure_pest_control_overview,voi|thanh_phan_bat_buoc|giam_doc|an_toan,Vì sao Bordeaux không thể thiếu vôi?|Không có vôi thì Bordeaux có dùng được không?|Vai trò sống còn của vôi trong Bordeaux là gì?,ic-top281ssc_Page_04_Image_0001|ic-top281ssc_Page_04_Image_0002|ic-top281ssc_Page_04_Image_0003,procedure
bd_formula2_qa_02,Nhiều vôi trong dung dịch Bordeaux sẽ ảnh hưởng như thế nào đến tốc độ tan của đồng?,"Khi dung dịch Bordeaux chứa nhiều vôi, đồng sẽ tan chậm hơn trên bề mặt cây trồng. Nhờ đó, nồng độ đồng tự do giảm xuống, hạn chế nguy cơ gây cháy lá và ngộ độc cây, đồng thời vẫn duy trì được hiệu quả phòng trừ nấm bệnh trong thời gian dài.",procedure_pest_control_overview,nhieu_voi|dong_tan_cham|chay_la|hieu_qua,Nhiều vôi có làm đồng tan chậm không?|Tăng vôi có làm giảm cháy lá không?|Mối liên hệ giữa vôi và tốc độ tan của đồng?,ic-top281ssc_Page_04_Image_0001|ic-top281ssc_Page_04_Image_0002|ic-top281ssc_Page_04_Image_0003,procedure
bd_formula2_qa_03,Nếu dung dịch Bordeaux thiếu vôi thì có rủi ro gì cho cây trồng?,"Nếu dung dịch Bordeaux thiếu vôi, đồng sẽ tan nhanh hơn, làm tăng lượng ion đồng tự do trên bề mặt lá, dễ gây cháy lá, ngộ độc và tổn thương mô cây. Điều này làm giảm tính an toàn của thuốc và tăng nguy cơ thiệt hại cho cây trồng.",procedure_pest_control_overview,thieu_voi|doc_dong|chay_la|rui_ro,Thiếu vôi khi pha Bordeaux có nguy hiểm không?|Không đủ vôi thì đồng có gây hại không?|Rủi ro khi pha Bordeaux sai tỷ lệ vôi là gì?,ic-top281ssc_Page_04_Image_0001|ic-top281ssc_Page_04_Image_0002|ic-top281ssc_Page_04_Image_0003,procedure
bd_mix_chunk_01,Vì sao phương pháp điều chế dung dịch Bordeaux ảnh hưởng đến mức độ an toàn cho cây trồng?,"Nguy cơ gây hại cho cây trồng của dung dịch Bordeaux không chỉ phụ thuộc vào tỷ lệ vôi khi pha trộn mà còn phụ thuộc rất lớn vào phương pháp điều chế. Nếu điều chế không đúng cách, vôi và đồng không hóa hợp phù hợp sẽ làm lượng đồng tự do tăng lên, từ đó gia tăng nguy cơ gây cháy lá và ngộ độc cho cây.",procedure_pest_control_overview,bordeaux|an_toan|phuong_phap_pha|doc_dong,Vì sao pha Bordeaux sai cách dễ gây cháy lá?|Phương pháp pha Bordeaux có ảnh hưởng đến độc tính không?|Pha Bordeaux không đúng có nguy hiểm không?,ic-top281ssc_Page_05_Image_0001,procedure
bd_mix_chunk_02,Bước đầu tiên trong quy trình điều chế dung dịch Bordeaux là gì?,"Trước hết, cả vôi sống và đồng sulfate đều phải được hòa tan riêng biệt với nước để tạo thành hai dung dịch riêng. Việc hòa tan riêng giúp hai thành phần phản ứng với nước hoàn toàn trước khi phối trộn, hạn chế phản ứng mạnh gây kết tủa không mong muốn.",procedure_pest_control_overview,hoa_tan_rieng|voi_song|dong_sulfate|buoc_dau,Vì sao phải hòa tan riêng vôi và đồng sulfate?|Bước đầu tiên khi pha Bordeaux là gì?|Có được trộn trực tiếp vôi và đồng sulfate không?,ic-top281ssc_Page_04_Image_0003,procedure
bd_mix_chunk_03,Vôi sống cần được xử lý với nước như thế nào trước khi pha dung dịch Bordeaux?,Vôi sống cần được cho vào nước theo tỷ lệ khoảng 4 lần nước so với lượng vôi để xảy ra phản ứng tôi vôi. Trong quá trình này có hiện tượng tỏa nhiệt mạnh. Sau đó phải để tối thiểu 12 giờ để vôi sống chuyển hoàn toàn thành vôi chín trước khi sử dụng.,procedure_pest_control_overview,voi_song|toi_voi|12_gio|nhiet,Vôi sống phải xử lý bao lâu trước khi pha Bordeaux?|Vì sao phải đợi 12 giờ cho vôi chín?|Tôi vôi khi pha Bordeaux có nóng không?,ic-top281ssc_Page_05_Image_0001,procedure
bd_mix_chunk_04,Đồng sulfate cần được hòa tan với nước như thế nào?,"Đồng sulfate được hòa tan riêng với nước theo tỷ lệ khoảng 5 lần nước so với lượng đồng sulfate để tạo thành dung dịch xanh đồng nhất. Việc hòa tan riêng giúp đồng tan hoàn toàn, dễ kiểm soát khi phối trộn với dung dịch vôi.",procedure_pest_control_overview,dong_sulfate|hoa_tan|nuoc|dung_dich_xanh,Đồng sulfate hòa tan với bao nhiêu nước?|Vì sao phải hòa tan riêng đồng sulfate?|Đồng sulfate sau khi hòa tan có màu gì?,ic-top281ssc_Page_05_Image_0001,procedure
bd_mix_qa_01,Vì sao không được trộn trực tiếp vôi sống với đồng sulfate khi chưa hòa tan?,"Nếu trộn trực tiếp vôi sống với đồng sulfate khi chưa hòa tan, phản ứng sẽ diễn ra không đồng đều, tạo kết tủa cục bộ, làm tăng lượng đồng tự do gây hại cho cây trồng. Cách làm này làm dung dịch Bordeaux mất ổn định và tăng nguy cơ cháy lá.",procedure_pest_control_overview,pha_sai|ket_tua|doc_dong|chay_la,Có được trộn trực tiếp vôi và đồng sulfate không?|Trộn thẳng vôi và đồng có nguy hiểm không?|Tác hại khi pha Bordeaux sai cách là gì?,ic-top281ssc_Page_05_Image_0001,procedure
bd_mix_qa_02,Vì sao khi tôi vôi lại xuất hiện hiện tượng tỏa nhiệt mạnh?,"Khi vôi sống phản ứng với nước sẽ xảy ra phản ứng hóa học tỏa nhiệt mạnh, làm nước nóng lên rõ rệt. Đây là hiện tượng bình thường trong quá trình chuyển vôi sống thành vôi chín trước khi dùng pha dung dịch Bordeaux.",procedure_pest_control_overview,toi_voi|toa_nhiet|phan_ung_hoa_hoc|voi_song,Vì sao tôi vôi lại sinh nhiệt?|Hiện tượng nóng khi tôi vôi có nguy hiểm không?|Tôi vôi là quá trình gì?,ic-top281ssc_Page_05_Image_0001,procedure
