id,question,answer,category,tags,alt_questions,img_keys,entity_type,tags_v2
quy_trinh_nuoi_trai_sau_rieng_03,Kiểm soát đọt trong giai đoạn trái non sầu riêng bằng phương pháp dìu đọt thực hiện như thế nào?,"Giai đoạn trái non gặp mưa đầu mùa, đạm trong nước mưa dễ làm cây đi đọt cạnh tranh dinh dưỡng gây rụng trái. Phương pháp dìu đọt áp dụng khi đọt mới nhú và hình thành đuôi tôm, yêu cầu cây khỏe, đủ 3 cơi lá, nền hữu cơ tốt, kỹ thuật viên bám sát vườn. Dùng luân phiên: đơn 1 gồm 240ml Tilt + 240ml Azol 450SC + 1 lít Maxprofos pha 200 lít phun lá; đơn 2 gồm 1 lít Azol 150SC + 1 lít Peka 29-26 pha 200 lít phun lá, 5–7 ngày/lần. Sau đó phun già lá nhanh bằng các đơn Tecvil kết hợp Maxprofos, Peka 29-26, 5-5-45 để cơi lá nhỏ và lá ngắn.",procedure_durian_care,quy_trinh_cham_soc_cay_sau_rieng|nuoi_trai_sau_rieng|kiem_soat_dot|diu_dot|chong_rung_trai,Dìu đọt sầu riêng khi nuôi trái làm thế nào|Kiểm soát đọt khi mưa đầu mùa ra sao|Phun dìu đọt bao nhiêu ngày 1 lần,,procedure,"[""action:shoot-control"", ""crop:durian"", ""chemical:tilt"", ""chemical:azol-450sc""]"
quy_trinh_nuoi_trai_sau_rieng_04,Đốt đọt sầu riêng trong giai đoạn nuôi trái thực hiện như thế nào và các tình huống xử lý?,"Phương pháp đốt đọt chỉ áp dụng cho cây từ năm thứ 6 trở lên, cây khỏe, chủ vườn có kỹ thuật phun tốt. Áp dụng khi đọt đã hình thành 1 cặp mũi giáo. Đơn đốt đọt gồm 250ml Ethephon + 250ml Azol 450SC + 250ml Cabona pha 200 lít phun phía bên ngoài đọt non. Nếu đọt rớt đẹp sau 3–4 ngày và không gặp mưa trong 12 giờ đầu, sau đó phun lại Azol 150 hoặc 450 hoặc Strobin kết hợp Fulvic để ổn định cây. Nếu đọt rớt lác đác do gặp mưa hoặc phun nhẹ tay thì tiếp tục phun lại đơn trên. Nếu đọt rớt mạnh, rụng lá già và trái non thì pha 240ml Azol 450SC + 250ml Fulvic + 250ml Cabona phun cả lá và trái 2–3 ngày/lần đến khi cây ổn định, tăng hữu cơ, đa lượng và bo kẽm trong đất.",procedure_durian_care,quy_trinh_cham_soc_cay_sau_rieng|nuoi_trai_sau_rieng|dot_dot|ethephon|kiem_soat_dot,Đốt đọt sầu riêng khi nuôi trái làm sao|Sau khi đốt đọt bị rụng mạnh xử lý thế nào|Khi nào nên áp dụng đốt đọt,,procedure,"[""crop:durian"", ""chemical:ethephon"", ""chemical:azol-450sc""]"
quy_trinh_nuoi_trai_sau_rieng_05,"Giai đoạn trái sầu riêng từ 8 lạng đến 1,5kg chăm sóc ra sao?","Giai đoạn trái 8 lạng đến 1,5kg (50–80 ngày tuổi), gốc bón NPK 15-5-20 với lượng 1–1,5kg/cây hoặc NPK 16-16-16 1–1,5kg kết hợp 3 lạng K2SO4, 10 ngày bón 1 lần. Trái phun luân phiên 5–7 ngày/lần: đơn 1 gồm 250ml 18-11-59 + 100ml Acxonik + 500ml Magie pha đủ 200 lít phun trái; đơn 2 gồm 250ml 20-20-20 + 500ml Kalibo pha 200 lít phun trái.",procedure_durian_care,quy_trinh_cham_soc_cay_sau_rieng|nuoi_trai_sau_rieng|trai_8_lang|bo_phan|duong_trai,Trái sầu riêng 8 lạng chăm sóc thế nào|Giai đoạn 50–80 ngày bón phân gì|Phun trái giai đoạn trung kỳ,,procedure,"[""crop:durian"", ""chemical:npk-15-5-20"", ""chemical:npk-16-16-16""]"
quy_trinh_nuoi_trai_sau_rieng_06,"Giai đoạn trái sầu riêng từ 1,5kg đến trên 2,5kg cần bón phân và phun thuốc như thế nào?","Giai đoạn trái 1,5kg–2,5kg (80–100 ngày tuổi), gốc bón lần 1 từ 5–7kg phân nở/cây; lần 2 sau 10 ngày bón 1–1,5kg 16-16-16 kết hợp 3 lạng K2SO4, bón 2 lần cách nhau 10 ngày. Trái phun 500ml Kalibo + 250ml 18-11-59 + 25gr AC-Blance pha đủ 200 lít phun 7–10 ngày/lần. Giai đoạn trái trên 2,5kg (100–120 ngày tuổi) phun dinh dưỡng trái bằng KNO3 hoặc Kalibo kết hợp vi lượng hoặc magie, phòng nấm thối trái bằng Salegold + Azol 150, Salegold + Tecvil hoặc Strobin + Tecvil, không dùng Metman Bulkl vì dễ dính màu. Gốc tiếp tục bón K2SO4 từ 3–5 lạng/cây, tăng dần đến lúc thu hoạch, 7 ngày bón 1 lần.",procedure_durian_care,quy_trinh_cham_soc_cay_sau_rieng|nuoi_trai_sau_rieng|nuoi_trai_lon|phong_thoi_trai|bo_kali,"Trái sầu riêng 1,5kg chăm sóc thế nào|Khi trái lớn phun thuốc gì|Phòng thối trái sầu riêng ra sao",,procedure,"[""crop:durian"", ""chemical:kalibo"", ""chemical:k2so4""]"
ascomycota_nam_benh_chunk_01,Nhóm nấm Ascomycota gây hại trên cây trồng bao gồm những chi nấm chính nào?,"Nhóm nấm Ascomycota / Ascomycetes (Nấm túi bào tử) Nhóm A là nhóm nấm gây hại rất phổ biến trên cây trồng, bao gồm nhiều chi nấm quan trọng như Colletotrichum, Pyricularia, Alternaria, Cercospora, Fusarium, Trichothecium, Erysiphe, Botrytis, Venturia, Phyllosticta, Sclerotinia, Monilinia, Diaporthe/Phomopsis, Elsinoe, Bipolaris, Stemphylium, Diplodia, Mycosphaerella, Diplocarpon và Neoscytalidium. Các chi nấm này gây ra nhiều bệnh nguy hiểm như thán thư, đạo ôn, đốm lá, thối rễ, phấn trắng, mốc xám, ghẻ lá, cháy lá, khô cành trên lúa, rau màu, cây ăn trái và hoa cảnh.",disease_profile,nam_ascomycota|nam_benh|nam_benh_cay_trong|benh_thoi|benh_dom_la,Nhóm nấm Ascomycota gồm những chi nấm nào?|Ascomycota gây hại những bệnh gì?|Những loại nấm túi phổ biến trên cây trồng là gì?,,disease,"[""entity:disease"", ""disease:ascomycota"", ""disease:colletotrichum"", ""disease:pyricularia"", ""disease:alternaria"", ""disease:cercospora"",  ""disease:nhom-a"",]"
ascomycota_nam_benh_chunk_02,Những bệnh phổ biến do Alternaria và Cercospora gây ra là gì?,"Nấm Alternaria spp. thường gây các bệnh đốm vòng, đốm tím, thối quả và cháy lá trên hoa hồng, cà chua, khoai tây, hành tỏi, cà rốt, thanh long. Nấm Cercospora spp. gây bệnh đốm nâu, đốm lá trên rau màu, cà rốt, khoai mì, củ dền, lạc, hoa hồng và chuối. Các bệnh này làm giảm diện tích quang hợp, gây rụng lá sớm và giảm năng suất cây trồng.",disease_profile,nam_alternaria|nam_benh|cercospora|dom_la|chay_la,Alternaria gây bệnh gì?|Cercospora gây hại trên cây nào?|Đốm vòng và đốm nâu do nấm nào gây ra?,,disease,"[""entity:disease"", ""disease:alternaria-spot"", ""disease:cercospora-leaf-spot"", ""pest:alternaria-spp"", ""pest:cercospora-spp"", ""crop:tomato"", ""disease:nhom-a""]"
ascomycota_nam_benh_chunk_03,Bệnh do Fusarium gây ra nguy hiểm như thế nào trên cây trồng?,"Fusarium spp. là nhóm nấm gây héo rũ, thối rễ, thối thân, chết cây con trên rất nhiều loại cây trồng như hoa hồng, cà chua, sầu riêng, khoai tây, khoai lang, thanh long, hồ tiêu, hành, tỏi, cà phê. Nấm tấn công hệ rễ và mạch dẫn, làm cây héo nhanh, chết từng phần hoặc toàn cây. Fusarium có khả năng tồn tại lâu trong đất, rất khó phòng trừ và dễ kháng thuốc nếu sử dụng sai nguyên tắc.",disease_profile,nam_benh|fusarium|heo_ru|thoi_re|nam_dat,Nguyên nhân gây héo rũ Fusarium là gì?|Fusarium gây bệnh trên những cây nào?|Vì sao bệnh Fusarium rất khó trị?,,disease,"[""entity:disease"", ""disease:fusarium-wilt"", ""disease:nhom-a"", ""pest:fusarium-spp"", ""crop:rose"", ""crop:tomato"", ""crop:durian""]"
ascomycota_nam_benh_chunk_04,"Các bệnh do Botrytis, Venturia và Diplocarpon gây hại gồm những gì?","Botrytis cinerea gây bệnh mốc xám, đốm lá, thối hoa, thối quả trên hoa hồng, dâu tây, rau màu và hành tỏi. Venturia spp. gây bệnh ghẻ lá, ghẻ trái trên táo, lê. Diplocarpon gây bệnh đốm đen trên hoa hồng. Các bệnh này thường phát triển mạnh trong điều kiện ẩm độ cao, mưa nhiều và làm giảm nghiêm trọng giá trị thương phẩm của nông sản.",disease_profile,nam_botrytis|nam_benh|moc_xam|dom_den|ghe_la,Botrytis gây hại trên cây gì?|Bệnh ghẻ lá Venturia xuất hiện trên cây nào?|Đốm đen hoa hồng do nấm gì?,,disease,"[""entity:disease"", ""disease:nhom-a"", ""disease:botrytis-cinerea"", ""disease:venturia-spp"", ""disease:diplocarpon"", ""disease:gray-mold"", ""disease:leaf-spot""]"
oomycetes_benh_chunk_01,Nhóm nấm Oomycetes gây hại chính trên cây trồng gồm những chi nào?,"Nhóm nấm giả Oomycetes (thuộc Chromista) Nhóm O gồm các chi quan trọng như Phytophthora, Pythium, Peronospora, Pseudoperonospora, Bremia, Peronosclerospora, Sclerospora, Plasmopara và Albugo. Nhóm này gây các bệnh nguy hiểm như sương mai, thối rễ, thối trái, chết cây con, mốc sương và rỉ trắng. Đặc điểm chung là lây lan rất nhanh trong điều kiện ẩm độ cao, dễ phát sinh tính kháng thuốc nên cần luân phiên hoạt chất phòng trừ.",disease_profile,oomycetes_nam_gia|nam_benh|suong_mai|thoi_re|chet_cay_con|nam_dat,Oomycetes gồm những chi nào?|Nấm giả Oomycetes gây bệnh gì?|Nhóm nấm sương mai thuộc họ nào?,,disease,"[""entity:disease"", ""disease:oomycetes"", ""disease:phytophthora"", ""disease:pythium"", ""disease:peronospora"", ""disease:pseudoperonospora"", ""disease:nhom-o""]"
oomycetes_benh_chunk_02,Phytophthora và Pythium gây hại chủ yếu trên những cây trồng nào?,"Phytophthora gây sương mai, thối trái, nứt thân, xì mủ và báo tử nhanh trên nhiều cây như hoa ly, cà chua, khoai tây, thanh long, sầu riêng, hồ tiêu, xoài, cà phê, dưa, cam quýt. Pythium chủ yếu gây vàng lá, thối rễ, chết cây con trên hoa ly, dâu tây, bắp cải, xoài, bắp và rau màu. Hai chi này tập trung gây hại mạnh ở rễ và cổ rễ.",disease_profile,phytophthora|nam_benh|pythium|ximu|thoi_re|vang_la,Phytophthora hại cây gì?|Pythium thường gây chết cây con ở đâu?|Vì sao Phytophthora gây xì mủ?,,disease,"[""entity:disease"", ""disease:phytophthora"", ""disease:pythium"", ""disease:nhom-o"", ""crop:hoa-ly"", ""crop:ca-chua"", ""crop:khoai-tay""]"
oomycetes_benh_chunk_03,Các chi nấm Oomycetes gây bệnh sương mai và mốc sương trên lá là những chi nào?,"Peronospora, Pseudoperonospora, Bremia, Peronosclerospora, Sclerospora và Plasmopara là các chi gây bệnh sương mai, mốc sương, sọc trắng, bạch tạng và mốc xương. Chúng tấn công chủ yếu trên lá của hành, hành củ, bắp cải, su hào, cải thảo, dưa leo, dưa lê, hộ bầu bí, rau diếp, bắp, lúa và nho. Cơ chế gây hại là phá hủy mô lá làm cây giảm quang hợp nhanh chóng.",disease_profile,suong_mai|nam_benh|moc_suong|tan_cong_la|plasmopara|peronospora,Nấm sương mai thuộc chi nào?|Chi nào gây mốc sương trên nho?|Vì sao bệnh sương mai hại lá mạnh?,,disease,"[""entity:disease"", ""disease:peronospora"", ""disease:pseudoperonospora"", ""disease:nhom-o"", ""disease:bremia"", ""disease:peronosclerospora"", ""disease:sclerospora""]"
basidiomycetes_benh_chunk_04,Nhóm nấm Basidiomycetes gây những bệnh quan trọng nào?,"Nhóm Basidiomycetes (nhóm B) gồm Rhizoctonia, Corticium, Sclerotium, Hemileia, Puccinia, Tilletia, Ustilago, Phakopsora… gây các bệnh như lở cổ rễ, khô vằn, nấm hồng, thối gốc, chết rạp cây con (damping-off), rỉ sắt cà phê, rỉ sắt đậu tương và than lúa. Chúng gây hại mạnh trên sầu riêng, lúa, cà phê, bắp, đậu tương, hoa màu và cây ăn trái.",disease_profile,basidiomycetes|nam_benh|kho_van|nam_hong|ri_sat|than_lua,Nấm Basidiomycetes gây bệnh gì?|Rỉ sắt cà phê do nấm nào?|Bệnh khô vằn thuộc nhóm nào?,,disease,"[""entity:disease"", ""disease:lo-co-re"", ""disease:kho-van"", ""disease:nhom-b"", ""disease:nam-hong"", ""disease:thoi-goc"", ""disease:damping-off""]"
vi_khuan_thuc_vat_chunk_01,Những họ và chi vi khuẩn nào gây hại quan trọng trên cây trồng?,"Các họ vi khuẩn gây hại chính gồm Xanthomonadaceae (Xanthomonas), Pseudomonadaceae (Pseudomonas), Erwiniaceae (Erwinia, Pantoea), Pectobacteriaceae (Pectobacterium, Dickeya), Enterobacteriaceae (Klebsiella), Burkholderiaceae (Ralstonia, Burkholderia), Rhizobiaceae (Agrobacterium) và Corynebacteriaceae (Corynebacterium). Các nhóm này gây các bệnh nguy hiểm như cháy lá, héo xanh, đốm lá, thối nhũn, thối mềm, thối vòng, sùi cành và u rễ trên nhiều cây trồng kinh tế.",disease_profile,vi_khuan_thuc_vat|nam_benh|xanthomonas|pseudomonas|erwinia|ralstonia|agrobacterium,Những họ vi khuẩn nào gây bệnh cây trồng?|Các chi vi khuẩn hại cây phổ biến là gì?|Vi khuẩn thực vật gồm những nhóm nào?,,disease,"[""entity:disease"", ""pest:xanthomonadaceae"", ""pest:pseudomonadaceae"", ""pest:erwiniaceae"", ""pest:pectobacteriaceae"", ""pest:enterobacteriaceae""]"
vi_khuan_thuc_vat_chunk_02,Xanthomonas và Pseudomonas gây hại trên những cây trồng nào?,"Xanthomonas gây các bệnh cháy lá, xì mủ và đốm đen trên cà chua, dâu tây, họ xà lách, ớt, bắp, khoai mì, xoài, lúa, cải và cà rốt. Pseudomonas gây héo xanh và đốm lá trên khoai tây, khoai lang, cà chua, họ bầu bí, dưa và họ xà lách, cũng như trên họ hoa cúc, cải bó xôi và xoài. Nhóm Pseudomonas thường phải tăng liều thuốc cao khi phòng trừ do khả năng kháng mạnh.",disease_profile,xanthomonas|nam_benh|pseudomonas|chay_la|heo_xanh|dom_la,Xanthomonas hại cây gì?|Pseudomonas gây héo xanh ở đâu?|Vì sao Pseudomonas khó trị?,,disease,"[""entity:disease"", ""disease:xanthomonas"", ""disease:pseudomonas"", ""crop:tomato"", ""crop:strawberry"", ""crop:lettuce""]"
