id,question,answer,category,tags,alt_questions,img_keys,entity_type,tags_v2
nh_m_ch_ch_h_t_qa_01__000010,"Khi nhóm sâu chích hút mật độ cao, công thức phối hợp thuốc khuyến cáo là gì?","Khi nhóm sâu chích hút xuất hiện với mật độ cao, nên sử dụng công thức phối hợp Sinapyram 30-50gram cùng Binhfos 50ml pha trong 25L nước với độ đậm đặc 90% trở lên để phòng trừ hiệu quả.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|mat_do_cao|sinapyram|binhfos|phac_do,Công thức thuốc cho sâu chích hút mật độ cao là gì? | Dùng Sinapyram và Binhfos thế nào khi sâu chích hút nhiều? | Liều lượng phối hợp thuốc cho sâu chích hút cao?,,procedure,"[""process:pest-control"", ""action:apply-pesticide"", ""object:pesticide-mixture"", ""entity:procedure"", ""pest:sucking-insects"", ""chemical:sinapyram""]"
nh_m_ch_ch_h_t_qa_02__000011,Cách pha phối hợp Sinapyram và Binhfos để phòng trừ sâu chích hút mật độ cao?,"Công thức phối hợp gồm Sinapyram 30-50gram và Binhfos 50ml được pha trong 25L nước, đảm bảo nước đạt độ đậm đặc 90% trở lên. Việc pha đúng liều lượng và tỷ lệ này giúp thuốc phát huy hiệu quả phòng trừ sâu chích hút mật độ cao.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sinapyram|binhfos|pha_thuoc|sau_chich_hut,Pha Sinapyram và Binhfos thế nào để diệt sâu chích hút? | Tỷ lệ pha thuốc Sinapyram và Binhfos ra sao? | Hướng dẫn pha thuốc phòng sâu chích hút mật độ cao?,,procedure,"[""action:mixing"", ""process:pesticide-preparation"", ""process:pest-control"", ""object:water"", ""entity:procedure"", ""chemical:sinapyram""]"
nh_m_ch_ch_h_t_qa_03__000012,Có thể thay thế Binhfos bằng thuốc nào trong công thức phối hợp với Sinapyram không?,"Thông tin không đề cập đến thuốc thay thế Binhfos trong công thức phối hợp với Sinapyram. Do đó, nên sử dụng đúng công thức Sinapyram 30-50gram và Binhfos 50ml để đảm bảo hiệu quả phòng trừ sâu chích hút mật độ cao.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|binhfos|sinapyram|thuoc_thay_the|sau_chich_hut,Có thuốc nào thay Binhfos trong công thức phối hợp không? | Thay Binhfos bằng thuốc khác được không? | Lựa chọn thuốc thay thế Binhfos khi phối hợp với Sinapyram?,,procedure,"[""process:pest-control"", ""action:apply-chemical"", ""object:sinapyram"", ""object:binhfos"", ""entity:procedure"", ""pest:sau-chich-hut""]"
nh_m_ch_ch_h_t_qa_04__000013,Khi nào nên ưu tiên sử dụng công thức phối hợp Sinapyram và Binhfos để phòng trừ sâu chích hút?,"Công thức phối hợp Sinapyram 30-50gram và Binhfos 50ml pha trong 25L nước với độ đậm đặc 90% trở lên nên được ưu tiên sử dụng khi mật độ sâu chích hút đạt mức cao, nhằm đảm bảo hiệu quả phòng trừ tối ưu và hạn chế thiệt hại cho cây trồng.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|sinapyram|binhfos|mat_do_cao,Khi nào dùng công thức Sinapyram và Binhfos? | Ưu tiên dùng phối hợp thuốc khi nào? | Sử dụng công thức phối hợp trong điều kiện nào?,,procedure,"[""action:phong-tru"", ""process:phoi-hop"", ""object:cong-thuc"", ""entity:procedure"", ""pest:sau-chich-hut"", ""chemical:sinapyram""]"
nh_m_ch_ch_h_t_chunk_01__000014,Phác đồ phối hợp thuốc phòng trừ nhóm sâu chích hút với mật độ bình thường là gì?,"Đối tượng sâu hại là nhóm chích hút với mật độ xuất hiện bình thường. Công thức phối hợp khuyến cáo gồm các phương pháp xông hơi hoặc tiếp xúc hoặc tiếp xúc-lưu dẫn kết hợp với toàn bộ thuốc lưu dẫn (bao gồm loại thường và mạnh). Lưu ý cần lựa chọn phương pháp phù hợp với điều kiện thực tế và tuân thủ liều lượng, thời gian cách ly để đảm bảo hiệu quả và an toàn.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|mat_do_binh_thuong|cong_thuc_phoi_hop|xong_hoi|tiep_xuc|luu_dan,Phác đồ phòng trừ sâu chích hút mật độ bình thường là gì?|Cách phối hợp thuốc cho sâu chích hút mật độ bình thường?|Sử dụng phương pháp nào để phòng trừ sâu chích hút mật độ vừa?|Lưu ý khi dùng thuốc lưu dẫn cho sâu chích hút mật độ bình thường?,,procedure,"[""process:pest-control"", ""action:fumigation"", ""action:contact-application"", ""action:systemic-application"", ""object:insecticides"", ""entity:procedure""]"
nh_m_ch_ch_h_t_qa_01__000015,"Khi mật độ sâu chích hút bình thường, nên áp dụng công thức phối hợp thuốc nào?","Khi mật độ sâu chích hút ở mức bình thường, nên áp dụng công thức phối hợp gồm xông hơi hoặc tiếp xúc hoặc tiếp xúc-lưu dẫn kết hợp với toàn bộ các loại thuốc lưu dẫn (thường và mạnh) để đạt hiệu quả phòng trừ tốt nhất.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|mat_do_binh_thuong|cong_thuc_phoi_hop,Mật độ bình thường sâu chích hút dùng công thức nào?|Phòng trừ sâu chích hút mật độ vừa nên dùng thuốc gì?,,procedure,"[""process:fogging"", ""process:contact-application"", ""process:systemic-application"", ""action:combine-chemicals"", ""object:insecticides"", ""entity:procedure""]"
nh_m_ch_ch_h_t_qa_02__000016,Phương pháp xông hơi và tiếp xúc-lưu dẫn có thể phối hợp như thế nào để phòng trừ sâu chích hút?,Phương pháp xông hơi hoặc tiếp xúc-lưu dẫn có thể phối hợp với toàn bộ các loại thuốc lưu dẫn (bao gồm loại thường và mạnh) để tăng hiệu quả phòng trừ sâu chích hút nhóm chích hút với mật độ bình thường. Việc phối hợp này giúp thuốc thẩm thấu tốt và kéo dài thời gian bảo vệ.,procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|xong_hoi|tiep_xuc_luu_dan|luu_dan|phoi_hop_thuoc,Cách phối hợp xông hơi và tiếp xúc-lưu dẫn cho sâu chích hút?|Có thể phối hợp xông hơi với thuốc lưu dẫn không?,,procedure,"[""process:fumigation"", ""process:systemic-application"", ""action:combine-methods"", ""action:control-pests"", ""object:systemic-insecticides"", ""entity:procedure""]"
nh_m_ch_ch_h_t_qa_03__000017,Có thể thay thế thuốc lưu dẫn mạnh bằng thuốc nào khi phòng trừ sâu chích hút?,"Thông thường, thuốc lưu dẫn mạnh có thể được thay thế bằng các loại thuốc lưu dẫn thường phù hợp với điều kiện thực tế và loại sâu hại. Tuy nhiên, cần đảm bảo thuốc thay thế có hiệu quả tương đương và tuân thủ hướng dẫn sử dụng để tránh giảm hiệu quả phòng trừ.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|luu_dan_manh|thay_the_thuoc|phong_tru_sau_chich_hut,Có thể thay thuốc lưu dẫn mạnh bằng thuốc nào?|Thay thế thuốc lưu dẫn mạnh khi nào là hợp lý?,,procedure,"[""process:pest-control"", ""action:replace-chemical"", ""object:systemic-insecticide"", ""entity:procedure"", ""pest:sucking-insect""]"
nh_m_ch_ch_h_t_qa_04__000018,Khi nào nên ưu tiên sử dụng phương pháp tiếp xúc-lưu dẫn trong phòng trừ sâu chích hút?,"Phương pháp tiếp xúc-lưu dẫn nên ưu tiên sử dụng khi sâu chích hút có mật độ bình thường và cần tăng cường hiệu quả phòng trừ lâu dài. Phương pháp này giúp thuốc lưu lại trên cây trồng lâu hơn, hạn chế sâu hại tái phát và giảm số lần phun thuốc.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|tiep_xuc_luu_dan|uu_tien_su_dung|phong_tru_sau_chich_hut,Khi nào dùng tiếp xúc-lưu dẫn cho sâu chích hút?|Ưu điểm của tiếp xúc-lưu dẫn trong phòng trừ sâu chích hút là gì?,,procedure,"[""process:contact-systemic-method"", ""action:pest-control"", ""process:pesticide-application"", ""action:reduce-chemical-usage"", ""entity:procedure"", ""pest:sucking-insects""]"
nh_m_ch_ch_h_t_chunk_01__000019,Phác đồ phòng trừ nhóm sâu chích hút khi mật độ cao là gì?,Đối tượng sâu hại là nhóm chích hút với mật độ xuất hiện cao hơn. Công thức phối hợp khuyến cáo bao gồm sử dụng xông hơi mạnh kết hợp với toàn bộ lưu dẫn (bao gồm cả lưu dẫn thường và lưu dẫn mạnh) để đạt hiệu quả phòng trừ tối ưu. Lưu ý nên áp dụng đúng liều lượng và thời điểm xông hơi để đảm bảo hiệu quả và tránh gây hại cho cây trồng.,procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|mat_do_cao|cong_thuc_phoi_hop|xong_hoi|luu_dan,Phác đồ phòng trừ sâu chích hút mật độ cao là gì?|Khi sâu chích hút mật độ cao nên dùng công thức phối hợp nào?|Cách phối hợp xông hơi và lưu dẫn để diệt sâu chích hút?|Lưu ý khi sử dụng xông hơi mạnh và lưu dẫn trong phòng trừ sâu chích hút?,,procedure,"[""process:fumigation"", ""action:apply-pesticide"", ""action:monitor-pest-density"", ""object:pesticide"", ""entity:procedure"", ""pest:sucking-insects""]"
nh_m_ch_ch_h_t_qa_01__000020,"Khi mật độ sâu chích hút cao hơn, công thức phối hợp thuốc nào được khuyến cáo?","Khi mật độ sâu chích hút cao hơn, công thức phối hợp khuyến cáo là sử dụng xông hơi mạnh kết hợp với toàn bộ lưu dẫn, bao gồm cả lưu dẫn thường và lưu dẫn mạnh, nhằm tăng hiệu quả phòng trừ sâu hại.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|mat_do_cao|xong_hoi|luu_dan,Công thức phối hợp thuốc cho sâu chích hút mật độ cao là gì?|Nên dùng thuốc nào khi sâu chích hút xuất hiện mật độ cao?|Phối hợp xông hơi và lưu dẫn trong phòng trừ sâu chích hút như thế nào?,,procedure,"[""process:fumigation"", ""action:systemic-application"", ""action:strong-fumigation"", ""object:systemic-insecticide"", ""entity:procedure""]"
nh_m_ch_ch_h_t_qa_02__000021,Công thức xông hơi mạnh phối hợp với lưu dẫn thường và mạnh có tác dụng gì trong phòng trừ sâu chích hút?,"Công thức xông hơi mạnh phối hợp với toàn bộ lưu dẫn (thường và mạnh) giúp tiêu diệt sâu chích hút hiệu quả nhờ tác động trực tiếp và lưu dẫn thuốc sâu vào sâu hại, đặc biệt khi mật độ sâu cao, giúp kiểm soát sâu triệt để và hạn chế tái phát.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|xong_hoi|luu_dan|phong_tru_sau|sau_chich_hut,Tác dụng của công thức xông hơi mạnh và lưu dẫn trong phòng trừ sâu chích hút?|Công thức phối hợp xông hơi và lưu dẫn có hiệu quả thế nào?|Tại sao nên dùng lưu dẫn mạnh khi sâu chích hút mật độ cao?,,procedure,"[""process:fumigation"", ""action:insect-control"", ""object:insecticide"", ""entity:procedure"", ""pest:sucking-insects""]"
nh_m_ch_ch_h_t_qa_03__000022,Có thể thay thế lưu dẫn mạnh bằng loại thuốc nào khi phối hợp với xông hơi mạnh để phòng trừ sâu chích hút?,"Thông tin không đề cập đến thuốc thay thế cụ thể cho lưu dẫn mạnh trong công thức phối hợp với xông hơi mạnh. Tuy nhiên, khi cần có thể tham khảo các loại lưu dẫn khác có hiệu quả tương đương và phù hợp với nhóm sâu chích hút, đồng thời tuân thủ hướng dẫn sử dụng và an toàn.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|luu_dan|thay_the|xong_hoi|sau_chich_hut,Có thể thay lưu dẫn mạnh bằng thuốc nào khi phối hợp với xông hơi mạnh?|Lưu ý khi thay thế lưu dẫn trong phác đồ phòng trừ sâu chích hút?|Thuốc lưu dẫn thay thế cho lưu dẫn mạnh là gì?,,procedure,"[""process:fumigation"", ""action:combine"", ""object:strong-adjuvant"", ""entity:procedure"", ""pest:sucking-insect""]"
nh_m_ch_ch_h_t_qa_04__000023,Khi nào nên ưu tiên sử dụng xông hơi mạnh kết hợp lưu dẫn trong phòng trừ sâu chích hút?,"Ưu tiên sử dụng xông hơi mạnh kết hợp toàn bộ lưu dẫn khi mật độ sâu chích hút cao hơn nhằm tăng hiệu quả diệt trừ sâu, giảm thiểu tổn thất cho cây trồng và ngăn ngừa sâu phát triển mạnh trở lại.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|xong_hoi|luu_dan|mat_do_cao|sau_chich_hut,Khi nào nên dùng xông hơi mạnh phối hợp lưu dẫn trong phòng trừ sâu chích hút?|Ưu tiên sử dụng công thức phối hợp nào khi sâu chích hút mật độ cao?|Lý do sử dụng xông hơi mạnh và lưu dẫn trong phòng trừ sâu chích hút?,,procedure,"[""process:fumigation"", ""action:strong-steaming"", ""action:systemic-application"", ""process:pest-control"", ""entity:procedure"", ""pest:sucking-insects""]"
nh_m_ch_ch_h_t_chunk_01__000024,Phác đồ phối hợp thuốc phòng trừ nhóm sâu chích hút như thế nào?,"Đối tượng sâu hại là nhóm sâu chích hút. Công thức phối hợp khuyến cáo là sử dụng thuốc có tác dụng tiếp xúc và lưu dẫn mạnh. Đặc biệt, với cây chè, thuốc Igro Xpro được đánh giá rất hiệu quả trong việc phòng trừ sâu chích hút. Lưu ý nên áp dụng đúng liều lượng và theo dõi mật độ sâu để đạt hiệu quả tối ưu.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|tiep_xuc|luu_dan_manh|igro_xpro|phac_do,Phác đồ phòng trừ sâu chích hút là gì?|Cách phối hợp thuốc cho nhóm sâu chích hút?|Khi nào nên dùng Igro Xpro cho chè?|Thuốc lưu dẫn mạnh dùng cho sâu chích hút là gì?,,procedure,"[""action:apply-chemical"", ""process:pest-control"", ""object:chemical"", ""entity:procedure"", ""crop:tea"", ""pest:sucking-insect""]"
nh_m_ch_ch_h_t_qa_01__000025,Nhóm sâu chích hút nên dùng loại thuốc nào để phòng trừ hiệu quả?,"Nhóm sâu chích hút nên dùng thuốc có tác dụng tiếp xúc và lưu dẫn mạnh để phòng trừ hiệu quả. Đặc biệt, với cây chè, thuốc Igro Xpro rất được khuyến cáo vì hiệu quả cao trong kiểm soát sâu hại.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|sau_chich_hut|thuoc_tiep_xuc|luu_dan_manh|igro_xpro,Thuốc nào hiệu quả cho sâu chích hút?|Có thuốc nào lưu dẫn mạnh cho sâu chích hút không?|Igro Xpro dùng cho nhóm sâu nào?,,procedure,"[""action:phong-tru"", ""process:kiem-soat-sau-hai"", ""entity:procedure"", ""pest:sau-chich-hut"", ""crop:che"", ""chemical:igro-xpro""]"
nh_m_ch_ch_h_t_qa_02__000026,Có thể thay thuốc Igro Xpro bằng thuốc nào khác khi phòng trừ sâu chích hút trên chè?,"Thông tin khuyến cáo chính xác là sử dụng Igro Xpro cho chè vì hiệu quả cao. Nếu cần thay thế, nên chọn các thuốc có tác dụng tiếp xúc và lưu dẫn mạnh tương đương, phù hợp với cây chè và theo hướng dẫn chuyên môn để đảm bảo hiệu quả và an toàn.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|igro_xpro|thuoc_thay_the|sau_chich_hut|phong_tru_sau,Có thể thay Igro Xpro bằng thuốc nào?|Thuốc thay thế Igro Xpro cho chè là gì?|Lựa chọn thuốc thay thế khi dùng Igro Xpro?,,procedure,"[""action:replace-chemical"", ""process:pest-control"", ""object:chemical"", ""entity:procedure"", ""crop:tea"", ""pest:sucking-insects""]"
nh_m_ch_ch_h_t_qa_03__000027,Khi nào nên ưu tiên sử dụng thuốc có tác dụng tiếp xúc và lưu dẫn mạnh cho nhóm sâu chích hút?,"Ưu tiên sử dụng thuốc có tác dụng tiếp xúc và lưu dẫn mạnh khi mật độ sâu chích hút tăng cao, gây hại nghiêm trọng, hoặc khi sâu đã xâm nhập sâu vào cây trồng. Đặc biệt với cây chè, việc dùng Igro Xpro giúp kiểm soát sâu hiệu quả nhờ khả năng lưu dẫn và tiếp xúc tốt.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|tiep_xuc|luu_dan_manh|sau_chich_hut|muc_do_sau|igro_xpro,Khi nào dùng thuốc lưu dẫn mạnh cho sâu chích hút?|Ưu tiên dùng Igro Xpro khi nào?|Sử dụng thuốc tiếp xúc và lưu dẫn khi nào?,,procedure,"[""process:pest-control"", ""action:apply-insecticide"", ""object:contact-insecticide"", ""object:systemic-insecticide"", ""entity:procedure"", ""pest:sucking-insect""]"
nh_m_ch_ch_h_t_chunk_01__000028,Phác đồ phối hợp thuốc phòng trừ nhóm sâu chích hút như thế nào?,"Đối tượng sâu hại là nhóm chích hút. Công thức phối hợp khuyến cáo bao gồm sử dụng thuốc tiếp xúc-lưu dẫn mạnh kết hợp với toàn bộ thuốc lưu dẫn (cả thường và mạnh) để đạt hiệu quả phòng trừ tối ưu. Lưu ý cần lựa chọn thuốc phù hợp với điều kiện canh tác và tuân thủ đúng liều lượng, thời gian cách ly để đảm bảo an toàn và hiệu quả.",procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|nhom_chich_hut|cong_thuc_phoi_hop|thuoc_luu_dan|thuoc_tiep_xuc,Phác đồ thuốc cho nhóm sâu chích hút là gì?|Cách phối hợp thuốc phòng trừ sâu chích hút?|Sử dụng thuốc tiếp xúc và lưu dẫn như thế nào để diệt sâu chích hút?|Lưu ý khi dùng thuốc cho nhóm sâu chích hút?,,procedure,"[""process:pest-control"", ""action:chemical-application"", ""object:insecticides"", ""entity:procedure"", ""pest:sucking-insects""]"
nh_m_ch_ch_h_t_qa_01__000029,Nhóm sâu chích hút nên dùng công thức phối hợp thuốc nào để phòng trừ hiệu quả?,Nhóm sâu chích hút nên sử dụng công thức phối hợp thuốc bao gồm thuốc tiếp xúc-lưu dẫn mạnh kết hợp với toàn bộ thuốc lưu dẫn (thường và mạnh). Phối hợp này giúp tăng hiệu quả diệt trừ sâu và hạn chế sâu kháng thuốc.,procedure_mixing_formula_sucking_pests,cong_thuc_phoi_tron_nhom_chich_hut|nhom_chich_hut|cong_thuc_phoi_hop|thuoc_luu_dan|phong_tru_sau,Nhóm sâu chích hút dùng thuốc phối hợp nào hiệu quả?|Công thức phối hợp thuốc cho sâu chích hút là gì?,,procedure,"[""process:pest-control"", ""action:apply-chemical"", ""object:insecticide"", ""entity:procedure"", ""pest:sucking-insects""]"
