id,question,answer,category,tags,alt_questions,img_keys,entity_type
oomycetes_benh_chunk_03,Các chi nấm Oomycetes gây bệnh sương mai và mốc sương trên lá là những chi nào?,"Peronospora, Pseudoperonospora, Bremia, Peronosclerospora, Sclerospora và Plasmopara là các chi gây bệnh sương mai, mốc sương, sọc trắng, bạch tạng và mốc xương. Chúng tấn công chủ yếu trên lá của hành, hành củ, bắp cải, su hào, cải thảo, dưa leo, dưa lê, hộ bầu bí, rau diếp, bắp, lúa và nho. Cơ chế gây hại là phá hủy mô lá làm cây giảm quang hợp nhanh chóng.",disease_profile,suong_mai|nam_benh|moc_suong|tan_cong_la|plasmopara|peronospora,Nấm sương mai thuộc chi nào?|Chi nào gây mốc sương trên nho?|Vì sao bệnh sương mai hại lá mạnh?,,disease
basidiomycetes_benh_chunk_04,Nhóm nấm Basidiomycetes gây những bệnh quan trọng nào?,"Nhóm Basidiomycetes gồm Rhizoctonia, Corticium, Sclerotium, Hemileia, Puccinia, Tilletia, Ustilago, Phakopsora… gây các bệnh như lở cổ rễ, khô vằn, nấm hồng, thối gốc, chết rạp cây con (damping-off), rỉ sắt cà phê, rỉ sắt đậu tương và than lúa. Chúng gây hại mạnh trên sầu riêng, lúa, cà phê, bắp, đậu tương, hoa màu và cây ăn trái.",disease_profile,basidiomycetes|nam_benh|kho_van|nam_hong|ri_sat|than_lua,Nấm Basidiomycetes gây bệnh gì?|Rỉ sắt cà phê do nấm nào?|Bệnh khô vằn thuộc nhóm nào?,,disease
oomycetes_qa_01,Vì sao nhóm nấm Phytophthora và Pythium rất nhanh kháng thuốc?,"Do Phytophthora và Pythium có tốc độ sinh sản nhanh, biến dị di truyền cao, cấu trúc sinh học khác nấm thật nên nhiều hoạt chất thông thường ít hiệu quả. Nếu sử dụng một hoạt chất kéo dài sẽ nhanh chóng xuất hiện tính kháng. Vì vậy cần luân phiên hoạt chất như Fluopicolide, Propamocarb, Cymoxanil, Metalaxyl, Dimethomorph kết hợp quản lý ẩm độ đất.",disease_profile,khang_thuoc|nam_benh|phytophthora|pythium|luan_phien_thuoc,Vì sao Phytophthora khó trị dứt điểm?|Tại sao Pythium dễ kháng thuốc?|Phải luân phiên thuốc khi trị nấm giả không?,,disease
oomycetes_qa_02,Vì sao bệnh Oomycetes thường tấn công rễ và cổ rễ trước?,"Oomycetes phát triển mạnh trong môi trường ẩm ướt, đất bí nước, nơi rễ và cổ rễ luôn tiếp xúc với nguồn nước chứa bào tử. Khi xâm nhập, chúng phá hủy mạch dẫn, làm rễ thối, cây mất khả năng hút nước và dinh dưỡng dẫn đến héo rũ và chết nhanh. Vì vậy thoát nước và xử lý đất là biện pháp phòng bệnh quan trọng.",disease_profile,thoi_re|nam_benh|co_re|nam_dat|het_rua, Vì sao bệnh sương mai hại từ gốc?|Tại sao cây héo nhanh do nấm giả?|Phòng nấm Oomycetes cần chú ý gì?,,disease
vi_khuan_thuc_vat_chunk_01,Những họ và chi vi khuẩn nào gây hại quan trọng trên cây trồng?,"Các họ vi khuẩn gây hại chính gồm Xanthomonadaceae (Xanthomonas), Pseudomonadaceae (Pseudomonas), Erwiniaceae (Erwinia, Pantoea), Pectobacteriaceae (Pectobacterium, Dickeya), Enterobacteriaceae (Klebsiella), Burkholderiaceae (Ralstonia, Burkholderia), Rhizobiaceae (Agrobacterium) và Corynebacteriaceae (Corynebacterium). Các nhóm này gây các bệnh nguy hiểm như cháy lá, héo xanh, đốm lá, thối nhũn, thối mềm, thối vòng, sùi cành và u rễ trên nhiều cây trồng kinh tế.",disease_profile,vi_khuan_thuc_vat|nam_benh|xanthomonas|pseudomonas|erwinia|ralstonia|agrobacterium,Những họ vi khuẩn nào gây bệnh cây trồng?|Các chi vi khuẩn hại cây phổ biến là gì?|Vi khuẩn thực vật gồm những nhóm nào?,,disease
vi_khuan_thuc_vat_chunk_02,Xanthomonas và Pseudomonas gây hại trên những cây trồng nào?,"Xanthomonas gây các bệnh cháy lá, xì mủ và đốm đen trên cà chua, dâu tây, họ xà lách, ớt, bắp, khoai mì, xoài, lúa, cải và cà rốt. Pseudomonas gây héo xanh và đốm lá trên khoai tây, khoai lang, cà chua, họ bầu bí, dưa và họ xà lách, cũng như trên họ hoa cúc, cải bó xôi và xoài. Nhóm Pseudomonas thường phải tăng liều thuốc cao khi phòng trừ do khả năng kháng mạnh.",disease_profile,xanthomonas|nam_benh|pseudomonas|chay_la|heo_xanh|dom_la,Xanthomonas hại cây gì?|Pseudomonas gây héo xanh ở đâu?|Vì sao Pseudomonas khó trị?,,disease
vi_khuan_thuc_vat_chunk_03,"Nhóm Erwinia, Pectobacterium và Dickeya gây những dạng thối nào?","Erwinia gây thối nhũn và héo xanh vi khuẩn trên khoai tây, thanh long, bắp, hành, cải và họ bầu bí dưa. Pectobacterium và Dickeya chuyên gây thối mềm trên họ hoa cúc và hành. Các vi khuẩn này phân giải mạnh mô mềm, làm cây thối rữa nhanh, có mùi hôi đặc trưng và dễ lây lan qua nước tưới, đất và vết thương.",disease_profile,erwinia|nam_benh|pectobacterium|dickeya|thoi_mem|thoi_nhun,Erwinia gây bệnh gì?|Vi khuẩn nào gây thối mềm?|Vì sao bệnh thối nhũn lây lan rất nhanh?,,disease
vi_khuan_thuc_vat_chunk_04,"Các vi khuẩn nguy hiểm như Ralstonia, Agrobacterium và Corynebacterium gây hại ra sao?","Ralstonia gây bệnh héo xanh vi khuẩn rất nguy hiểm trên khoai tây, lạc, cà chua và ớt. Agrobacterium gây bệnh sùi cành, u rễ trên hoa hồng và nhiều cây ăn trái. Corynebacterium gây thối vòng vi khuẩn trên khoai tây. Các bệnh này phá hủy hệ mạch dẫn, làm cây héo chết nhanh và rất khó phòng trị triệt để.",disease_profile,ralstonia|nam_benh|heo_xanh_vi_khuan|agrobacterium|ui_re|thoi_vong,Vi khuẩn nào gây héo xanh nguy hiểm nhất?|Agrobacterium gây bệnh gì?|Corynebacterium hại cây gì?,,disease
vi_khuan_thuc_vat_qa_01,Vì sao bệnh héo xanh vi khuẩn do Ralstonia rất khó phòng trị?,"Ralstonia tồn tại lâu trong đất, nước tưới và tàn dư thực vật, xâm nhập mạnh qua rễ và vết thương. Khi vào mạch dẫn, vi khuẩn sinh sôi nhanh, làm nghẽn dòng vận chuyển nước khiến cây héo rũ cấp tính. Do đó, thuốc hóa học rất khó tiêu diệt triệt để, cần kết hợp luân canh, xử lý đất, giống kháng và vệ sinh đồng ruộng.",disease_profile,ralstonia|nam_benh|heo_xanh|kho_tri|nam_dat,Vì sao héo xanh vi khuẩn khó trị?|Tại sao cây héo chết nhanh do Ralstonia?|Phòng héo xanh cần chú ý gì?,,disease
vi_khuan_thuc_vat_qa_02,"Vì sao bệnh thối nhũn, thối mềm thường bùng phát mạnh trong mùa mưa?","Trong mùa mưa, ẩm độ cao và nước đọng tạo điều kiện thuận lợi cho Erwinia, Pectobacterium và Dickeya phát triển mạnh. Vi khuẩn dễ xâm nhập qua vết thương cơ giới, côn trùng và lan nhanh theo nước tưới, nước mưa. Mô cây bị phân giải nhanh, gây mùi hôi và thối rữa trên diện rộng.",disease_profile,thoi_mem|thoi_nhun|nam_benh|mua_mua|erwinia|lan_truyen_nhanh,Vì sao mùa mưa dễ bị thối nhũn?|Thối mềm lây lan bằng con đường nào?|Điều kiện nào làm vi khuẩn thối phát triển mạnh?,,disease
vi_khuan_thuc_vat_qa_03,Vì sao Agrobacterium gây u rễ và sùi cành rất khó xử lý?,"Agrobacterium có khả năng chuyển gen vào tế bào thực vật tại vị trí vết thương, kích thích tế bào phân chia mất kiểm soát tạo thành u rễ, sùi cành. Khi u đã hình thành, thuốc hóa học hầu như không còn hiệu quả, biện pháp chính là phòng bệnh bằng cây giống sạch bệnh, khử trùng dụng cụ và loại bỏ cây nhiễm nặng.",disease_profile,agrobacterium|nam_benh|ui_re|sui_canh|kho_tri|chuyen_gen,Vì sao u rễ vi khuẩn không trị dứt điểm?|Agrobacterium xâm nhập cây bằng cách nào?|Phòng bệnh sùi cành cần làm gì?,,disease
