id,question,answer,category,tags,alt_questions,img_keys,entity_type
citrus_scab_chunk_04,Bệnh Scab được phòng trừ như thế nào?,"Phòng trừ bệnh scab chủ yếu bằng cách phun thuốc theo đúng lịch phòng bệnh cho cây có múi (Citrus Spray Schedule), kết hợp cắt tỉa và vệ sinh vườn.",disease_profile,benh_cam_quyt|phong_tru_scab|lich_phun_cam_quyt|ve_sinh_vuon,Có cách nào trị bệnh ghẻ cam quýt?|Scab có cần phun phòng định kỳ không?|Vệ sinh vườn có giúp giảm scab không?,,disease
citrus_sweet_scab_chunk_01,Bệnh ghẻ cam ngọt (Sweet Orange Scab) là gì?,"Bệnh ghẻ cam ngọt do nấm Elsinoë australis gây ra. Bệnh chủ yếu xuất hiện trên cam ngọt, quýt satsuma, bưởi, chanh và các gốc ghép cam chua.",disease_profile,benh_cam_quyt|sweet_orange_scab|elsinoe_australis|cam_ngot|benh_ghe,Bệnh ghẻ cam ngọt là gì?|Nấm nào gây ghẻ cam ngọt?|Sweet orange scab là bệnh gì?,,disease
citrus_sweet_scab_chunk_02,Triệu chứng của bệnh ghẻ cam ngọt trên trái và lá như thế nào?,"Bệnh làm xuất hiện các u sần nhỏ, hơi gồ lên, vỏ trái sần sùi, biến dạng nhẹ. Các tổn thương thường tập trung trên mô non của lá và trái.",disease_profile,benh_cam_quyt|trieu_chung_gh_cam_ngot|u_san|vo_trai_san|trai_non,Dấu hiệu ghẻ cam ngọt trên trái?|Ghẻ cam ngọt có làm biến dạng trái không?|Bệnh ghẻ cam ngọt có hại lá non không?,,disease
citrus_sweet_scab_chunk_03,Nguồn bệnh và con đường lây lan của ghẻ cam ngọt là gì?,"Nấm gây bệnh tồn tại trong các mụn bệnh cũ trên lá và trái, bào tử phát tán chủ yếu nhờ nước mưa bắn tóe trong vườn.",disease_profile,benh_cam_quyt|nguon_benh_gh_cam|nuoc_mua|bao_tu|lan_truyen,Ghẻ cam ngọt lây lan thế nào?|Nguồn bệnh ghẻ cam ngọt ở đâu?|Mưa có làm lây ghẻ cam ngọt không?,,disease
citrus_sweet_scab_chunk_04,Bệnh ghẻ cam ngọt được phòng trừ bằng thuốc gì?,"Các thuốc thường được khuyến cáo gồm Abound (azoxystrobin) và Quadris Top (azoxystrobin + difenoconazole), kết hợp phun phòng theo đúng lịch.",disease_profile,benh_cam_quyt|thuoc_tri_gh_cam_ngot|abound|quadris_top|azoxystrobin,Thuốc nào trị ghẻ cam ngọt?|Quadris Top có trị ghẻ cam ngọt không?|Abound dùng cho ghẻ cam được không?,,disease
citrus_greasy_chunk_01,Bệnh Greasy Spot trên cam quýt là gì và do tác nhân nào gây ra?,"Bệnh Greasy Spot trên cam quýt do nấm Mycosphaerella citri gây ra. Đây là bệnh hại lá phổ biến trong điều kiện thời tiết ẩm ướt, đặc biệt vào cuối mùa xuân và đầu mùa hè.",disease_profile,benh_cam_quyt|greasy_spot|mycosphaerella|benh_la|cam_quyt,Greasy Spot là bệnh gì?|Nấm nào gây bệnh Greasy Spot?|Bệnh Greasy Spot trên cam quýt là gì?,,disease
citrus_greasy_chunk_02,Triệu chứng điển hình của bệnh Greasy Spot trên lá cam quýt là gì?,"Triệu chứng ban đầu là các đốm vàng loang lổ trên mặt trên của lá, phía dưới xuất hiện các bọng hơi hơi phồng có màu cam đến vàng nâu. Về sau, các vết bệnh sậm màu nâu đen, có bề mặt bóng nhờn; trên trái có thể xuất hiện các đốm hoại tử màu đen.",disease_profile,benh_cam_quyt|trieu_chung_greasy_spot|dom_vang|bong_nhon|hoai_tu,Dấu hiệu Greasy Spot trên lá là gì?|Greasy Spot có làm lá bóng nhờn không?|Bệnh Greasy Spot có gây đốm trên trái không?,,disease
citrus_greasy_chunk_03,Nguồn bệnh và con đường lây lan của Greasy Spot là gì?,"Nguồn bệnh Greasy Spot là từ các quả thể túi (ascospore) hình thành trên các lá rụng đã nhiễm bệnh và đang phân hủy. Bào tử phát tán mạnh trong điều kiện ấm ẩm, mưa nhiều vào cuối xuân và đầu hè.",disease_profile,benh_cam_quyt|nguon_benh_greasy|la_rung|ascospore|lan_truyen,Nguồn bệnh Greasy Spot từ đâu?|Lá rụng có phải là nguồn bệnh không?|Bào tử Greasy Spot phát tán khi nào?,,disease
citrus_greasy_chunk_04,Biện pháp phòng trừ bệnh Greasy Spot hiệu quả là gì?,Biện pháp phòng trừ hiệu quả là phun thuốc phòng bệnh theo đúng lịch phun cho cây có múi (Citrus Spray Schedule) kết hợp thu gom lá rụng để giảm nguồn bệnh trong vườn.,disease_profile,benh_cam_quyt|phong_tru_greasy_spot|lich_phun_thuoc|ve_sinh_vuon,Phòng bệnh Greasy Spot như thế nào?|Có cần thu gom lá rụng khi bị Greasy Spot không?|Lịch phun phòng Greasy Spot ra sao?,,disease
citrus_greasy_chunk_05,Những loại thuốc thường được khuyến cáo để phòng trừ Greasy Spot là gì?,"Các loại thuốc thường được khuyến cáo gồm Abound, Heritage (azoxystrobin), Badge (copper oxychloride + copper hydroxide), Champ, C-O-C-S, Kocide (copper hydroxide), Cuprofix (copper sulfate), Enable (fenbuconazole), Gem (trifloxystrobin), Headline (pyraclostrobin), Nordox (cuprous oxide), Pristine (pyraclostrobin + boscalid).",disease_profile,benh_cam_quyt|thuoc_tri_greasy|azoxystrobin|thuoc_dong|strobilurin,Thuốc nào trị Greasy Spot?|Có dùng thuốc gốc đồng trị Greasy Spot không?|Greasy Spot có dùng Abound được không?,,disease
citrus_pfd_chunk_01,Bệnh rụng trái sau nở hoa (Post-bloom Fruit Drop – PFD) trên cam quýt là gì?,Bệnh rụng trái sau nở hoa (PFD) do nấm Colletotrichum acutatum gây ra. Bệnh làm rụng trái non nghiêm trọng sau khi hoa đã nở.,disease_profile,benh_cam_quyt|pfd|post_bloom_fruit_drop|colletotrichum|rung_trai_non,PFD là bệnh gì?|Nấm nào gây bệnh rụng trái sau nở hoa?|Vì sao cam bị rụng trái non sau ra hoa?,,disease
citrus_pfd_chunk_02,Triệu chứng điển hình của bệnh PFD là gì?,"Triệu chứng ban đầu là các vết bệnh ướt nước trên cánh hoa, sau đó chuyển màu hồng và cuối cùng thành nâu cam. Cánh hoa không rụng mà trái non bị rụng, để lại một “nút áo” (button) là phần còn sót lại của hoa.",disease_profile,benh_cam_quyt|trieu_chung_pfd|vet_uot_nuoc|nut_ao|rung_trai_non,Dấu hiệu nhận biết PFD là gì?|PFD có làm cánh hoa rụng không?|Nút áo trên cành cam là dấu hiệu bệnh gì?,,disease
citrus_pfd_chunk_03,Nguồn bệnh và con đường lây lan của PFD là gì?,"Nấm gây PFD tồn tại trên các “nút áo”, lá và cành non trong vườn. Bào tử nấm phát tán chủ yếu nhờ mưa bắn tóe.",disease_profile,benh_cam_quyt|nguon_pfd|nut_ao|nuoc_mua|bao_tu,Nguồn bệnh PFD từ đâu?|Mưa có làm lây bệnh rụng trái sau nở hoa không?|Bào tử PFD phát tán thế nào?,,disease
citrus_pfd_chunk_04,Biện pháp phòng trừ bệnh PFD hiệu quả là gì?,Cần phun thuốc phòng bệnh theo đúng lịch kỹ thuật cho cây có múi (Citrus Spray Schedule) để hạn chế tối đa hiện tượng rụng trái sau khi hoa nở.,disease_profile,benh_cam_quyt|phong_tru_pfd|lich_phun_cam_quyt|rung_trai,Phòng bệnh rụng trái sau nở hoa thế nào?|PFD có cần phun phòng theo lịch không?|Cách hạn chế rụng trái non do PFD?,,disease
citrus_phytophthora_chunk_01,"Bệnh thối rễ, thối gốc và chảy gôm do Phytophthora trên cam quýt là gì?","Bệnh do các loài Phytophthora spp. gây ra, làm thối rễ, thối gốc và chảy nhựa (chảy gôm) trên thân. Đây là nhóm bệnh nguy hiểm gây suy kiệt và chết cây.",disease_profile,benh_cam_quyt|phytophthora|thoi_re|chay_gom|cam_quyt,Bệnh thối rễ Phytophthora là bệnh gì?|Phytophthora gây chảy gôm như thế nào?|Bệnh thối gốc cam quýt do đâu?,,disease
citrus_phytophthora_chunk_02,Triệu chứng điển hình của bệnh Phytophthora trên cam quýt là gì?,"Vỏ rễ bị nhiễm trở nên mềm, đổi màu và dễ bong tróc. Trái phát triển kém trên cây bị bệnh. Trên thân có thể xuất hiện các vết nứt chảy nhựa, gây chết từng phần hoặc toàn cây.",disease_profile,benh_cam_quyt|trieu_chung_phytophthora|re_mem|chay_nhua|chet_cay,Dấu hiệu bệnh Phytophthora trên rễ cam?|Chảy nhựa trên thân cam là bệnh gì?|Phytophthora có làm trái kém phát triển không?,,disease
citrus_phytophthora_chunk_03,Nguồn bệnh và con đường lây lan của Phytophthora là gì?,Phytophthora tồn tại trong đất và lây lan chủ yếu qua nước tưới hoặc nước mưa bắn tóe.,disease_profile,benh_cam_quyt|nguon_phytophthora|dat|nuoc_tuoi|lan_truyen,Phytophthora sống ở đâu?|Nước tưới có lây Phytophthora không?|Vì sao đất ẩm dễ phát sinh bệnh?,,disease
citrus_phytophthora_chunk_04,Biện pháp phòng trừ bệnh Phytophthora trên cam quýt là gì?,"Cần sử dụng gốc ghép kháng bệnh, cải tạo hệ thống thoát nước, quản lý tưới hợp lý và phun thuốc theo đúng lịch phòng bệnh cho cây có múi.",disease_profile,benh_cam_quyt|phong_phytophthora|thoat_nuoc_tot|goc_ghep_khang|cam_quyt,Phòng bệnh Phytophthora thế nào?|Có cần thoát nước tốt để trị bệnh không?|Gốc ghép có ảnh hưởng đến bệnh Phytophthora không?,,disease
citrus_brown_rot_chunk_01,Bệnh thối nâu (Brown Rot) trên cam quýt là gì và do tác nhân nào gây ra?,"Bệnh thối nâu do các loài Phytophthora spp. gây ra, thường xuất hiện trên trái, đặc biệt là những trái thấp gần mặt đất hoặc trong tán rậm.",disease_profile,benh_cam_quyt|brown_rot|phytophthora|thoi_trai|cam_quyt,Brown Rot là bệnh gì?|Phytophthora có gây thối trái không?|Bệnh thối nâu cam quýt là gì?,,disease
citrus_brown_rot_chunk_02,Triệu chứng điển hình của bệnh thối nâu trên trái cam quýt là gì?,Trên trái xuất hiện các đốm nâu nhạt dạng da thuộc. Trong điều kiện ẩm cao có thể thấy lớp mốc trắng phát triển trên bề mặt trái.,disease_profile,benh_cam_quyt|trieu_chung_brown_rot|dom_nau_nhat|moc_trang,Dấu hiệu thối nâu trên trái cam?|Thối nâu có xuất hiện mốc trắng không?|Brown Rot có làm trái mềm không?,,disease
citrus_brown_rot_chunk_03,Nguồn bệnh và con đường lây lan của thối nâu là gì?,"Nấm bệnh tồn tại trong đất, lây lan qua các giọt mưa bắn tóe hoặc nước tưới văng lên trái. Cũng có thể lây từ cành, trái bị nhiễm treo thấp.",disease_profile,benh_cam_quyt|nguon_brown_rot|dat|nuoc_mua|lan_truyen,Thối nâu lây từ đâu?|Mưa có làm lây thối nâu không?|Đất có là nguồn thối nâu không?,,disease
citrus_brown_rot_chunk_04,Biện pháp phòng trừ bệnh thối nâu trên cam quýt là gì?,"Cần cắt bỏ cành thấp, cành treo sát đất, vệ sinh vườn và phun thuốc phòng bệnh theo đúng lịch cho cây có múi.",disease_profile,benh_cam_quyt|phong_brown_rot|cat_canh_thap|ve_sinh_vuon|lich_phun,Phòng thối nâu cam quýt như thế nào?|Có nên cắt bỏ cành thấp để tránh thối nâu không?|Thối nâu có cần phun phòng định kỳ không?,,disease
citrus_green_blue_mold_chunk_01,Bệnh mốc xanh và mốc xanh lam trên cam quýt là gì và do tác nhân nào gây ra?,"Bệnh mốc xanh và mốc xanh lam trên cam quýt do các loài nấm thuộc chi Penicillium gây ra. Đây là nhóm bệnh thối trái quan trọng xảy ra chủ yếu sau thu hoạch, khi quả bị xây xước.",disease_profile,benh_cam_quyt|moc_xanh|moc_xanh_lam|penicillium|thoi_trai,Mốc xanh cam quýt là bệnh gì?|Nấm nào gây mốc xanh và mốc xanh lam?|Penicillium gây hại trái cam thế nào?,,disease
citrus_green_blue_mold_chunk_02,"Triệu chứng điển hình của bệnh mốc xanh, mốc xanh lam trên trái cam quýt là gì?","Nấm xâm nhập vào trái qua các vết thương ở vỏ. Ban đầu xuất hiện các vùng thối mềm, ướt nước, dễ bị ấn lõm. Sau đó, sợi nấm màu trắng phủ trên bề mặt và tiếp theo là lớp bào tử dạng bột màu xanh ô-liu (mốc xanh) hoặc xanh lam (mốc xanh lam).",disease_profile,benh_cam_quyt|trieu_chung_moc_xanh|thoi_mem|soi_nam_trang|bao_tu_xanh,Dấu hiệu mốc xanh trên trái cam là gì?|Mốc xanh lam khác mốc xanh thế nào?|Bệnh mốc xanh có làm trái mềm không?,,disease
citrus_green_blue_mold_chunk_03,"Nguồn bệnh và con đường lây lan của mốc xanh, mốc xanh lam là gì?",Nấm Penicillium tồn tại phổ biến trong vườn cam quýt với vai trò là sinh vật phân hủy và cũng có thể tồn tại trên các thiết bị đóng gói bị nhiễm bẩn. Bệnh lây lan chủ yếu qua tiếp xúc với bào tử tại các vết thương trên trái.,disease_profile,benh_cam_quyt|nguon_moc_xanh|saprophyte|thiet_bi_dong_goi|bao_tu,Nguồn bệnh mốc xanh nằm ở đâu?|Thiết bị đóng gói có mang mầm bệnh không?|Vì sao trái dễ nhiễm mốc xanh sau thu hoạch?,,disease
citrus_green_blue_mold_chunk_04,Biện pháp phòng trừ bệnh mốc xanh và mốc xanh lam hiệu quả là gì?,"Biện pháp quan trọng nhất là hạn chế tối đa vết thương trên trái trong quá trình thu hoạch, vận chuyển và đóng gói. Đồng thời áp dụng phun phòng theo đúng lịch phòng bệnh cho cây có múi (Citrus Spray Schedule).",disease_profile,benh_cam_quyt|phong_moc_xanh|tranh_tray_xuoc|thu_hoach_an_toan|lich_phun,Phòng bệnh mốc xanh sau thu hoạch thế nào?|Vì sao không nên làm trầy trái cam?|Mốc xanh có phòng từ trong vườn không?,,disease
citrus_green_blue_mold_chunk_05,"Những loại thuốc thường được khuyến cáo để phòng trừ mốc xanh, mốc xanh lam là gì?","Các thuốc thường được khuyến cáo gồm Fungi-phite (phosphite) và Switch (cyprodinil + fludioxonil), giúp hạn chế sự phát triển của nấm gây mốc xanh và mốc xanh lam.",disease_profile,benh_cam_quyt|thuoc_moc_xanh|fungi_phite|switch|cyprodinil,Thuốc nào trị mốc xanh cam quýt?|Switch có trị mốc xanh không?|Phosphite có phòng mốc xanh không?,,disease
citrus_sour_rot_chunk_01,Bệnh thối chua (Sour Rot) trên cam quýt là gì và do tác nhân nào gây ra?,Bệnh thối chua trên cam quýt do nấm Geotrichum citri gây ra. Đây là bệnh thối trái phổ biến xảy ra sau khi trái bị xây xước trong quá trình thu hoạch.,disease_profile,benh_cam_quyt|sour_rot|geotrichum|thoi_chua|cam_quyt,Bệnh thối chua cam quýt là bệnh gì?|Nấm Geotrichum gây hại trái như thế nào?|Sour rot là bệnh gì?,,disease
citrus_sour_rot_chunk_02,Triệu chứng điển hình của bệnh thối chua trên trái cam quýt là gì?,"Vết bệnh xuất hiện đầu tiên là các đốm thối mềm, ướt nước tại vị trí bị thương trên vỏ. Sau đó nấm lan nhanh làm thối cả trái, bề mặt phủ lớp nấm trắng và bốc mùi chua rất đặc trưng.",disease_profile,benh_cam_quyt|trieu_chung_thoi_chua|thoi_mem|nam_trang|mui_chua,Dấu hiệu bệnh thối chua là gì?|Vì sao trái cam thối có mùi chua?|Thối chua có lan nhanh không?,,disease
citrus_sour_rot_chunk_03,Nguồn bệnh và con đường lây lan của thối chua trên cam quýt là gì?,Nấm Geotrichum citri tồn tại phổ biến trong vườn với vai trò sinh vật phân hủy và cũng tồn tại trên thiết bị đóng gói bị nhiễm bẩn. Bệnh lây lan qua bào tử xâm nhập vào trái qua các vết thương.,disease_profile,benh_cam_quyt|nguon_thoi_chua|saprophyte|thiet_bi_nhiem,Thối chua phát sinh từ đâu?|Thiết bị đóng gói có làm lây thối chua không?|Vết thương trên trái có làm thối chua không?,,disease
citrus_sour_rot_chunk_04,Biện pháp phòng trừ bệnh thối chua trên cam quýt hiệu quả là gì?,"Giống như mốc xanh, biện pháp hiệu quả nhất là tránh gây xây xước trái trong thu hoạch và xử lý sau thu hoạch, đồng thời tuân thủ đầy đủ lịch phun phòng cho cây có múi trong vườn.",disease_profile,benh_cam_quyt|phong_thoi_chua|tranh_tray_xuoc|xu_ly_sau_thu_hoach,Phòng bệnh thối chua cam thế nào?|Có cần xử lý sau thu hoạch để phòng thối chua không?|Thối chua có phòng được từ trong vườn không?,,disease
citrus_sooty_mold_chunk_01,Bệnh mốc đen (Sooty Mold) trên cam quýt là gì?,Bệnh mốc đen do các loài nấm thuộc chi Capnodium gây ra. Đây không phải là nấm ký sinh trực tiếp trong mô cây mà chỉ phát triển trên bề mặt lá và trái.,disease_profile,benh_cam_quyt|moc_den|sooty_mold|capnodium|nam_ben_mat,Mốc đen cam quýt là bệnh gì?|Capnodium gây hại như thế nào?|Sooty mold có phải nấm ký sinh không?,,disease
citrus_sooty_mold_chunk_02,Nguyên nhân hình thành bệnh mốc đen trên cam quýt là gì?,"Nấm mốc đen chỉ phát triển trên lớp mật ngọt (honeydew) do rầy trắng, rệp, rệp sáp và rệp vảy tiết ra. Do đó, sự xuất hiện của mốc đen gắn liền với sự gây hại của nhóm côn trùng chích hút này.",disease_profile,benh_cam_quyt|honeydew|ray_trang|rep_sap|con_trung_chich_hut,Vì sao cây cam bị mốc đen?|Mốc đen có liên quan đến rệp không?|Honeydew là gì?,,disease
citrus_sooty_mold_chunk_03,Tác hại của mốc đen đối với lá và trái cam quýt là gì?,"Khi mốc đen phát triển dày, lớp nấm che phủ bề mặt lá làm cản ánh sáng, giảm quang hợp, khiến cây sinh trưởng kém. Trái bị mốc đen chuyển màu xấu, kém giá trị thương phẩm và chín kém.",disease_profile,benh_cam_quyt|tac_hai_moc_den|giam_quang_hop|xau_trai|cham_chin,Mốc đen có làm giảm quang hợp không?|Trái bị mốc đen có bán được không?|Mốc đen ảnh hưởng sinh trưởng cây ra sao?,,disease
citrus_sooty_mold_chunk_04,Biện pháp phòng trừ bệnh mốc đen trên cam quýt là gì?,"Biện pháp quan trọng nhất là kiểm soát triệt để các loài côn trùng tiết mật ngọt như rệp, rầy trắng, rệp sáp. Khi đã xuất hiện mốc đen, có thể rửa trôi lớp nấm bằng nước sạch để phục hồi khả năng quang hợp cho lá.",disease_profile,benh_cam_quyt|phong_moc_den|diet_re_p|rua_nuoc|kiem_soat_con_trung,Phòng mốc đen cam quýt như thế nào?|Có cần diệt rệp để hết mốc đen không?|Có thể rửa mốc đen bằng nước không?,,disease
citrus_sooty_mold_chunk_05,Thuốc nào thường được dùng để hỗ trợ xử lý bệnh mốc đen?,"Trong một số trường hợp, thuốc Enable (fenbuconazole) có thể được sử dụng để hỗ trợ hạn chế sự phát triển của nấm mốc đen, kết hợp với việc kiểm soát rệp và các côn trùng tiết mật.",disease_profile,benh_cam_quyt|thuoc_moc_den|enable|fenbuconazole|ho_tro,Enable có trị mốc đen không?|Fenbuconazole dùng cho mốc đen thế nào?|Mốc đen có cần dùng thuốc không?,,disease
scab_fungicide_chunk_01,Những nhóm thuốc trừ nấm nào được sử dụng để phòng trừ bệnh ghẻ (Scab) trên cây có múi?,"Các nhóm thuốc trừ nấm được sử dụng để phòng trừ bệnh ghẻ (Scab) gồm: nhóm đồng cố định (FRAC M5) như Kocide, nhóm strobilurin (FRAC 11) như azoxystrobin, pyraclostrobin, trifloxystrobin, nhóm triazole (FRAC 3) như fenbuconazole, propiconazole, và các tổ hợp hỗn hợp như azoxystrobin + difenoconazole, azoxystrobin + propiconazole, pyraclostrobin + boscalid.",disease_profile,benh_cam_quyt|scab|thuoc_tru_nam|frac|cam_quyt,Có những nhóm thuốc nào trị bệnh ghẻ?|Scab dùng thuốc nhóm nào?|FRAC trong phòng trừ ghẻ là gì?,,disease
scab_fungicide_chunk_02,Nhóm thuốc đồng cố định được dùng phòng trừ bệnh ghẻ như thế nào?,"Thuốc nhóm đồng cố định (FRAC M5) như Kocide, Badge X2, Nordox có thể dùng trong nhà lưới và nhà che mát, nhưng có nguy cơ gây cháy lá non. Một số sản phẩm đồng chỉ được dùng cho vườn ươm ngoài đồng và không dùng cho cây con trong nhà kính.",disease_profile,benh_cam_quyt|dong_co_dinh|kocide|nordox|chau_la,Thuốc đồng có dùng cho cây non không?|Kocide có gây cháy lá non không?|Nordox dùng trong nhà kính được không?,,disease
scab_fungicide_chunk_03,Những thuốc nào thuộc nhóm FRAC 11 được sử dụng để trị bệnh ghẻ?,"Các thuốc thuộc nhóm FRAC 11 gồm azoxystrobin (Abound, Heritage), pyraclostrobin (Headline) và trifloxystrobin (Gem). Đây là nhóm thuốc có tác dụng lưu dẫn và phòng trừ ghẻ hiệu quả.",disease_profile,benh_cam_quyt|frac_11|azoxystrobin|pyraclostrobin|trifloxystrobin,Nhóm FRAC 11 là thuốc gì?|Abound trị ghẻ không?|Headline và Gem thuộc nhóm nào?,,disease
scab_fungicide_chunk_04,Nhóm thuốc FRAC 3 có vai trò gì trong phòng trừ bệnh ghẻ?,"Nhóm FRAC 3 gồm fenbuconazole (Enable) và propiconazole (BannerMaxx, nhiều chế phẩm khác). Tuy nhiên, thuốc chứa propiconazole chỉ được đăng ký sử dụng cho bệnh greasy spot trên cam quýt.",disease_profile,benh_cam_quyt|frac_3|fenbuconazole|propiconazole|enable,Enable trị ghẻ được không?|Propiconazole dùng cho bệnh nào?|FRAC 3 là nhóm thuốc gì?,,disease
scab_fungicide_chunk_05,Các thuốc hỗn hợp dùng để phòng trừ bệnh ghẻ gồm những loại nào?,"Các thuốc hỗn hợp gồm azoxystrobin + difenoconazole (Quadris Top), azoxystrobin + propiconazole (Quilt) và pyraclostrobin + boscalid (Pristine). Các tổ hợp này giúp tăng hiệu lực phòng trừ và hạn chế kháng thuốc.",disease_profile,benh_cam_quyt|thuoc_hon_hop|quadris_top|quilt|pristine,Quadris Top trị ghẻ thế nào?|Pristine thuộc nhóm nào?|Thuốc phối hợp trị ghẻ có lợi gì?,,disease
scab_fungicide_chunk_06,Những lưu ý quan trọng khi sử dụng thuốc trừ nấm trị bệnh ghẻ trong nhà kính là gì?,"Một số thuốc như Pristine không được phép sử dụng trong nhà kính. Thuốc đồng có thể gây ngộ độc cho lá non, đặc biệt trong giai đoạn sinh trưởng mạnh. Cần tuân thủ đúng nhãn thuốc khi sử dụng cho vườn ươm và nhà kính.",disease_profile,benh_cam_quyt|nha_kinh|luu_y_su_dung|doc_cay_non|thuoc_ghen,Thuốc nào không dùng trong nhà kính?|Vì sao thuốc đồng gây hại lá non?|Dùng thuốc ghẻ trong vườn ươm cần lưu ý gì?,,disease
