id,question,answer,category,tags,alt_questions,img_keys,entity_type,tags_v2
ascomycota_nam_benh_chunk_03,Bệnh do Fusarium gây ra nguy hiểm như thế nào trên cây trồng?,"Fusarium spp. là nhóm nấm gây héo rũ, thối rễ, thối thân, chết cây con trên rất nhiều loại cây trồng như hoa hồng, cà chua, sầu riêng, khoai tây, khoai lang, thanh long, hồ tiêu, hành, tỏi, cà phê. Nấm tấn công hệ rễ và mạch dẫn, làm cây héo nhanh, chết từng phần hoặc toàn cây. Fusarium có khả năng tồn tại lâu trong đất, rất khó phòng trừ và dễ kháng thuốc nếu sử dụng sai nguyên tắc.",disease_profile,,Nguyên nhân gây héo rũ Fusarium là gì?|Fusarium gây bệnh trên những cây nào?|Vì sao bệnh Fusarium rất khó trị?,,disease,"[""disease:fusarium-wilt"", ""disease:nhom-a"", ""pest:fusarium-spp"", ""crop:rose"", ""crop:tomato"", ""crop:durian""]"
ascomycota_nam_benh_chunk_04,"Các bệnh do Botrytis, Venturia và Diplocarpon gây hại gồm những gì?","Botrytis cinerea gây bệnh mốc xám, đốm lá, thối hoa, thối quả trên hoa hồng, dâu tây, rau màu và hành tỏi. Venturia spp. gây bệnh ghẻ lá, ghẻ trái trên táo, lê. Diplocarpon gây bệnh đốm đen trên hoa hồng. Các bệnh này thường phát triển mạnh trong điều kiện ẩm độ cao, mưa nhiều và làm giảm nghiêm trọng giá trị thương phẩm của nông sản.",disease_profile,,Botrytis gây hại trên cây gì?|Bệnh ghẻ lá Venturia xuất hiện trên cây nào?|Đốm đen hoa hồng do nấm gì?,,disease,"[""disease:nhom-a"", ""disease:botrytis-cinerea"", ""disease:venturia-spp"", ""disease:diplocarpon"", ""disease:gray-mold"", ""disease:leaf-spot""]"
oomycetes_benh_chunk_01,Nhóm nấm Oomycetes gây hại chính trên cây trồng gồm những chi nào?,"Nhóm nấm giả Oomycetes (thuộc Chromista) nấm nhóm O gồm các chi quan trọng như Phytophthora, Pythium, Peronospora, Pseudoperonospora, Bremia, Peronosclerospora, Sclerospora, Plasmopara và Albugo. Nhóm này gây các bệnh nguy hiểm như sương mai, thối rễ, thối trái, chết cây con, mốc sương và rỉ trắng. Đặc điểm chung là lây lan rất nhanh trong điều kiện ẩm độ cao, dễ phát sinh tính kháng thuốc nên cần luân phiên hoạt chất phòng trừ.",disease_profile,,Oomycetes gồm những chi nào?|Nấm giả Oomycetes gây bệnh gì?|Nhóm nấm sương mai thuộc họ nào?,,disease,"[""disease:oomycetes"", ""disease:phytophthora"", ""disease:pythium"", ""disease:peronospora"", ""disease:pseudoperonospora"", ""disease:nhom-o""]"
oomycetes_benh_chunk_02,Phytophthora và Pythium gây hại chủ yếu trên những cây trồng nào?,"Phytophthora gây sương mai, thối trái, nứt thân, xì mủ và báo tử nhanh trên nhiều cây như hoa ly, cà chua, khoai tây, thanh long, sầu riêng, hồ tiêu, xoài, cà phê, dưa, cam quýt. Pythium chủ yếu gây vàng lá, thối rễ, chết cây con trên hoa ly, dâu tây, bắp cải, xoài, bắp và rau màu. Hai chi này tập trung gây hại mạnh ở rễ và cổ rễ.",disease_profile,,Phytophthora hại cây gì?|Pythium thường gây chết cây con ở đâu?|Vì sao Phytophthora gây xì mủ?,,disease,"[""disease:phytophthora"", ""disease:pythium"", ""disease:nhom-o"", ""crop:hoa-ly"", ""crop:ca-chua"", ""crop:khoai-tay"", ""pest:stem-crack""]"
oomycetes_benh_chunk_03,Các chi nấm Oomycetes gây bệnh sương mai và mốc sương trên lá là những chi nào?,"Peronospora, Pseudoperonospora, Bremia, Peronosclerospora, Sclerospora và Plasmopara là các chi gây bệnh sương mai, mốc sương, sọc trắng, bạch tạng và mốc xương. Chúng tấn công chủ yếu trên lá của hành, hành củ, bắp cải, su hào, cải thảo, dưa leo, dưa lê, hộ bầu bí, rau diếp, bắp, lúa và nho. Cơ chế gây hại là phá hủy mô lá làm cây giảm quang hợp nhanh chóng.",disease_profile,,Nấm sương mai thuộc chi nào?|Chi nào gây mốc sương trên nho?|Vì sao bệnh sương mai hại lá mạnh?,,disease,"[""disease:peronospora"", ""disease:pseudoperonospora"", ""disease:nhom-o"", ""disease:bremia"", ""disease:peronosclerospora"", ""disease:sclerospora""]"
basidiomycetes_benh_chunk_04,Nhóm nấm Basidiomycetes gây những bệnh quan trọng nào?,"Nhóm Basidiomycetes (nấm nhóm B) gồm Rhizoctonia, Corticium, Sclerotium, Hemileia, Puccinia, Tilletia, Ustilago, Phakopsora… gây các bệnh như lở cổ rễ, khô vằn, nấm hồng, thối gốc, chết rạp cây con (damping-off), rỉ sắt cà phê, rỉ sắt đậu tương và than lúa. Chúng gây hại mạnh trên sầu riêng, lúa, cà phê, bắp, đậu tương, hoa màu và cây ăn trái.",disease_profile,,Nấm Basidiomycetes gây bệnh gì?|Rỉ sắt cà phê do nấm nào?|Bệnh khô vằn thuộc nhóm nào?,,disease,"[""disease:lo-co-re"", ""disease:kho-van"", ""disease:nhom-b"", ""disease:nam-hong"", ""disease:thoi-goc"", ""disease:damping-off""]"
vi_khuan_thuc_vat_chunk_01,Những họ và chi vi khuẩn nào gây hại quan trọng trên cây trồng?,"Các họ vi khuẩn gây hại chính gồm Xanthomonadaceae (Xanthomonas), Pseudomonadaceae (Pseudomonas), Erwiniaceae (Erwinia, Pantoea), Pectobacteriaceae (Pectobacterium, Dickeya), Enterobacteriaceae (Klebsiella), Burkholderiaceae (Ralstonia, Burkholderia), Rhizobiaceae (Agrobacterium) và Corynebacteriaceae (Corynebacterium). Các nhóm này gây các bệnh nguy hiểm như cháy lá, héo xanh, đốm lá, thối nhũn, thối mềm, thối vòng, sùi cành và u rễ trên nhiều cây trồng kinh tế.",disease_profile,,Những họ vi khuẩn nào gây bệnh cây trồng?|Các chi vi khuẩn hại cây phổ biến là gì?|Vi khuẩn thực vật gồm những nhóm nào?,,disease,"[""pest:xanthomonadaceae"", ""pest:pseudomonadaceae"", ""pest:erwiniaceae"", ""pest:pectobacteriaceae"", ""pest:enterobacteriaceae""]"
vi_khuan_thuc_vat_chunk_02,Xanthomonas và Pseudomonas gây hại trên những cây trồng nào?,"Xanthomonas gây các bệnh cháy lá, xì mủ và đốm đen trên cà chua, dâu tây, họ xà lách, ớt, bắp, khoai mì, xoài, lúa, cải và cà rốt. Pseudomonas gây héo xanh và đốm lá trên khoai tây, khoai lang, cà chua, họ bầu bí, dưa và họ xà lách, cũng như trên họ hoa cúc, cải bó xôi và xoài. Nhóm Pseudomonas thường phải tăng liều thuốc cao khi phòng trừ do khả năng kháng mạnh.",disease_profile,,Xanthomonas hại cây gì?|Pseudomonas gây héo xanh ở đâu?|Vì sao Pseudomonas khó trị?,,disease,"[""disease:xanthomonas"", ""disease:pseudomonas"", ""crop:tomato"", ""crop:strawberry"", ""crop:lettuce""]"
vi_khuan_thuc_vat_chunk_03,"Nhóm Erwinia, Pectobacterium và Dickeya gây những dạng thối nào?","Erwinia gây thối nhũn và héo xanh vi khuẩn trên khoai tây, thanh long, bắp, hành, cải và họ bầu bí dưa. Pectobacterium và Dickeya chuyên gây thối mềm trên họ hoa cúc và hành. Các vi khuẩn này phân giải mạnh mô mềm, làm cây thối rữa nhanh, có mùi hôi đặc trưng và dễ lây lan qua nước tưới, đất và vết thương.",disease_profile,,Erwinia gây bệnh gì?|Vi khuẩn nào gây thối mềm?|Vì sao bệnh thối nhũn lây lan rất nhanh?,,disease,"[""disease:erwinia-soft-rot"", ""disease:pectobacterium-soft-rot"", ""disease:dickeya-soft-rot"", ""crop:potato"", ""crop:dragon-fruit""]"
vi_khuan_thuc_vat_chunk_04,"Các vi khuẩn nguy hiểm như Ralstonia, Agrobacterium và Corynebacterium gây hại ra sao?","Ralstonia gây bệnh héo xanh vi khuẩn rất nguy hiểm trên khoai tây, lạc, cà chua và ớt. Agrobacterium gây bệnh sùi cành, u rễ trên hoa hồng và nhiều cây ăn trái. Corynebacterium gây thối vòng vi khuẩn trên khoai tây. Các bệnh này phá hủy hệ mạch dẫn, làm cây héo chết nhanh và rất khó phòng trị triệt để.",disease_profile,,Vi khuẩn nào gây héo xanh nguy hiểm nhất?|Agrobacterium gây bệnh gì?|Corynebacterium hại cây gì?,,disease,"[""disease:rarestonia-wilt"", ""disease:agrobacterium-crown-gall"", ""disease:corynebacterium-ring-rot"", ""crop:potato"", ""crop:peanut""]"
co_hoa_ban_chunk_01,Nhóm cỏ hòa bản (Grass) tại Việt Nam gồm những đặc điểm chính nào?,"Nhóm cỏ hòa bản là nhóm cỏ có lá hẹp, thân tròn hoặc rỗng, rễ chùm, sinh trưởng mạnh và cạnh tranh dinh dưỡng rất cao với cây trồng. Nhóm này gồm cả cỏ hằng niên và đa niên. Cỏ hằng niên sống – lớn – ra hoa – kết hạt – chết trong một vụ, rễ nông, không ăn sâu. Cỏ đa niên sống nhiều năm liên tục, không chết sau một vụ, thường có thân bò, rễ ngầm, củ hoặc thân ngầm nên rất khó trừ.",weed_group,,Nhóm cỏ hòa bản là gì?|Đặc điểm chung của cỏ lá hẹp?|Cỏ hòa bản khác gì cỏ lá rộng?,,weed,"[""pest:annual-weed"", ""pest:perennial-weed"", ""process:germination"", ""process:growth""]"
